candidate_index	source_name	task_index	context	family	order_index	design_nll	chain_a_nll	chain_b_nll	chain_c_nll	chain_d_nll	chain_spread
6	OVA-C4-IPTM90-331	0	ai11_af3_bb1	AI11_AF3	2	1.2285089492797852	1.0631810426712036	1.2791892290115356	1.283133625984192	1.2885315418243408	0.2253504991531372
6	OVA-C4-IPTM90-331	0	ai11_af3_bb1	AI11_AF3	3	1.222878336906433	1.0834659337997437	1.218955397605896	1.1466069221496582	1.4424850940704346	0.3590191602706909
7	OVA-C4-IPTM90-124	0	ai11_af3_bb1	AI11_AF3	0	1.2508352994918823	1.3310555219650269	1.3188353776931763	1.1579234600067139	1.1955268383026123	0.173132061958313
7	OVA-C4-IPTM90-124	0	ai11_af3_bb1	AI11_AF3	1	1.2430896759033203	1.2712565660476685	1.3083815574645996	1.1750431060791016	1.2176777124404907	0.13333845138549805
7	OVA-C4-IPTM90-124	0	ai11_af3_bb1	AI11_AF3	2	1.252732753753662	1.0936410427093506	1.3023885488510132	1.3410921096801758	1.2738091945648193	0.2474510669708252
7	OVA-C4-IPTM90-124	0	ai11_af3_bb1	AI11_AF3	3	1.2539948225021362	1.1067699193954468	1.2204909324645996	1.1919249296188354	1.4967936277389526	0.39002370834350586
8	OVA-C4-IPTM90-170	0	ai11_af3_bb1	AI11_AF3	0	1.2572906017303467	1.3600608110427856	1.3156884908676147	1.1758012771606445	1.1776111125946045	0.1842595338821411
8	OVA-C4-IPTM90-170	0	ai11_af3_bb1	AI11_AF3	1	1.2487951517105103	1.2286077737808228	1.2867851257324219	1.232768177986145	1.2470197677612305	0.05817735195159912
8	OVA-C4-IPTM90-170	0	ai11_af3_bb1	AI11_AF3	2	1.262906551361084	1.1022273302078247	1.296511173248291	1.3377869129180908	1.3151012659072876	0.2355595827102661
8	OVA-C4-IPTM90-170	0	ai11_af3_bb1	AI11_AF3	3	1.2592260837554932	1.1037769317626953	1.2714967727661133	1.1635305881500244	1.4980998039245605	0.39432287216186523
9	OVA-C4-IPTM90-433	0	ai11_af3_bb1	AI11_AF3	0	1.132993221282959	1.2332561016082764	1.1949832439422607	1.063979148864746	1.0397541522979736	0.19350194931030273
9	OVA-C4-IPTM90-433	0	ai11_af3_bb1	AI11_AF3	1	1.1066689491271973	1.1733349561691284	1.1115853786468506	1.0251822471618652	1.1165732145309448	0.14815270900726318
9	OVA-C4-IPTM90-433	0	ai11_af3_bb1	AI11_AF3	2	1.1421568393707275	0.9822097420692444	1.2308872938156128	1.1887062788009644	1.1668237447738647	0.2486775517463684
9	OVA-C4-IPTM90-433	0	ai11_af3_bb1	AI11_AF3	3	1.132565975189209	0.96662437915802	1.1244274377822876	1.0565474033355713	1.3826645612716675	0.41604018211364746
10	OVA-C4-IPTM90-432	0	ai11_af3_bb1	AI11_AF3	0	1.2411197423934937	1.3488967418670654	1.3075934648513794	1.158746600151062	1.1492418050765991	0.1996549367904663
10	OVA-C4-IPTM90-432	0	ai11_af3_bb1	AI11_AF3	1	1.2367857694625854	1.235846757888794	1.2723032236099243	1.2021468877792358	1.2368465662002563	0.07015633583068848
10	OVA-C4-IPTM90-432	0	ai11_af3_bb1	AI11_AF3	2	1.249359130859375	1.0715136528015137	1.3106327056884766	1.336477518081665	1.2788127660751343	0.26496386528015137
10	OVA-C4-IPTM90-432	0	ai11_af3_bb1	AI11_AF3	3	1.2477216720581055	1.1053355932235718	1.2412302494049072	1.15852952003479	1.4857914447784424	0.3804558515548706
11	OVA-C4-IPTM90-272	0	ai11_af3_bb1	AI11_AF3	0	1.180184006690979	1.266710877418518	1.2244510650634766	1.110891342163086	1.1186829805374146	0.15581953525543213
11	OVA-C4-IPTM90-272	0	ai11_af3_bb1	AI11_AF3	1	1.1630446910858154	1.1601996421813965	1.1671199798583984	1.1531685590744019	1.171690583229065	0.018522024154663086
11	OVA-C4-IPTM90-272	0	ai11_af3_bb1	AI11_AF3	2	1.1908776760101318	1.056365966796875	1.189949631690979	1.2541333436965942	1.2630621194839478	0.20669615268707275
11	OVA-C4-IPTM90-272	0	ai11_af3_bb1	AI11_AF3	3	1.1805602312088013	1.0049214363098145	1.2261087894439697	1.1042159795761108	1.3869948387145996	0.38207340240478516
12	OVA-C4-IPTM90-216	0	ai11_af3_bb1	AI11_AF3	0	1.1471083164215088	1.2427958250045776	1.202315330505371	1.089715838432312	1.0536061525344849	0.18918967247009277
12	OVA-C4-IPTM90-216	0	ai11_af3_bb1	AI11_AF3	1	1.121187686920166	1.1505316495895386	1.1177735328674316	1.065291166305542	1.1511547565460205	0.08586359024047852
12	OVA-C4-IPTM90-216	0	ai11_af3_bb1	AI11_AF3	2	1.1621334552764893	1.0346683263778687	1.2124359607696533	1.2037935256958008	1.197636365890503	0.17776763439178467
12	OVA-C4-IPTM90-216	0	ai11_af3_bb1	AI11_AF3	3	1.1557081937789917	0.9811859130859375	1.1785081624984741	1.095573902130127	1.36756432056427	0.3863784074783325
13	OVA-C4-IPTM90-467	0	ai11_af3_bb1	AI11_AF3	0	1.1903553009033203	1.2959531545639038	1.253533959388733	1.0873371362686157	1.1245969533920288	0.20861601829528809
13	OVA-C4-IPTM90-467	0	ai11_af3_bb1	AI11_AF3	1	1.189138412475586	1.1922065019607544	1.1974263191223145	1.157532811164856	1.2093878984451294	0.05185508728027344
13	OVA-C4-IPTM90-467	0	ai11_af3_bb1	AI11_AF3	2	1.1837096214294434	1.0136466026306152	1.2269487380981445	1.2737849950790405	1.220457911491394	0.2601383924484253
13	OVA-C4-IPTM90-467	0	ai11_af3_bb1	AI11_AF3	3	1.1805957555770874	1.0315208435058594	1.195996880531311	1.076478123664856	1.4183863401412964	0.386865496635437
14	OVA-C4-IPTM90-072	0	ai11_af3_bb1	AI11_AF3	0	1.2148289680480957	1.2843937873840332	1.275639533996582	1.1527601480484009	1.1465222835540771	0.13787150382995605
14	OVA-C4-IPTM90-072	0	ai11_af3_bb1	AI11_AF3	1	1.1873477697372437	1.2258374691009521	1.2415246963500977	1.1172033548355103	1.1648253202438354	0.1243213415145874
14	OVA-C4-IPTM90-072	0	ai11_af3_bb1	AI11_AF3	2	1.2306323051452637	1.0917905569076538	1.256705403327942	1.30161452293396	1.2724188566207886	0.20982396602630615
14	OVA-C4-IPTM90-072	0	ai11_af3_bb1	AI11_AF3	3	1.2297707796096802	1.057700753211975	1.223850965499878	1.1949204206466675	1.442611813545227	0.38491106033325195
15	OVA-C4-IPTM90-293	0	ai11_af3_bb1	AI11_AF3	0	1.145401954650879	1.2379189729690552	1.2107208967208862	1.0915536880493164	1.0414142608642578	0.19650471210479736
15	OVA-C4-IPTM90-293	0	ai11_af3_bb1	AI11_AF3	1	1.1231378316879272	1.199923038482666	1.1177254915237427	1.0382943153381348	1.1366082429885864	0.16162872314453125
15	OVA-C4-IPTM90-293	0	ai11_af3_bb1	AI11_AF3	2	1.163356065750122	1.0078965425491333	1.2524908781051636	1.2156950235366821	1.1773415803909302	0.24459433555603027
15	OVA-C4-IPTM90-293	0	ai11_af3_bb1	AI11_AF3	3	1.1463977098464966	0.9771644473075867	1.1351532936096191	1.0789300203323364	1.3943430185317993	0.41717857122421265
16	OVA-C4-IPTM90-010	0	ai11_af3_bb1	AI11_AF3	0	1.2601749897003174	1.3333470821380615	1.328396201133728	1.182956576347351	1.1959997415542603	0.15039050579071045
16	OVA-C4-IPTM90-010	0	ai11_af3_bb1	AI11_AF3	1	1.2361303567886353	1.2418606281280518	1.280781626701355	1.2066973447799683	1.2151817083358765	0.07408428192138672
16	OVA-C4-IPTM90-010	0	ai11_af3_bb1	AI11_AF3	2	1.2773313522338867	1.1587862968444824	1.266697645187378	1.3554718494415283	1.3283696174621582	0.1966855525970459
16	OVA-C4-IPTM90-010	0	ai11_af3_bb1	AI11_AF3	3	1.271351933479309	1.078077793121338	1.2880040407180786	1.2200396060943604	1.499286413192749	0.42120862007141113
17	OVA-C4-IPTM90-501	0	ai11_af3_bb1	AI11_AF3	0	1.1133078336715698	1.2091240882873535	1.155912160873413	1.06661057472229	1.0215847492218018	0.18753933906555176
17	OVA-C4-IPTM90-501	0	ai11_af3_bb1	AI11_AF3	1	1.083036184310913	1.1346265077590942	1.0977860689163208	1.00339937210083	1.0963329076766968	0.13122713565826416
17	OVA-C4-IPTM90-501	0	ai11_af3_bb1	AI11_AF3	2	1.131190299987793	0.9973930716514587	1.1943612098693848	1.1536604166030884	1.1793464422225952	0.19696813821792603
17	OVA-C4-IPTM90-501	0	ai11_af3_bb1	AI11_AF3	3	1.1243518590927124	0.9604558944702148	1.136476755142212	1.0748525857925415	1.3256219625473022	0.3651660680770874
18	OVA-C4-IPTM90-380	0	ai11_af3_bb1	AI11_AF3	0	1.2396165132522583	1.3123403787612915	1.3027613162994385	1.1700959205627441	1.1732683181762695	0.14224445819854736
18	OVA-C4-IPTM90-380	0	ai11_af3_bb1	AI11_AF3	1	1.2213369607925415	1.2343313694000244	1.2787009477615356	1.1606993675231934	1.211616039276123	0.11800158023834229
18	OVA-C4-IPTM90-380	0	ai11_af3_bb1	AI11_AF3	2	1.268061637878418	1.1263742446899414	1.3145952224731445	1.3326910734176636	1.2985857725143433	0.20631682872772217
18	OVA-C4-IPTM90-380	0	ai11_af3_bb1	AI11_AF3	3	1.271450161933899	1.1213716268539429	1.285279631614685	1.2109177112579346	1.4682320356369019	0.346860408782959
19	OVA-C4-IPTM90-145	0	ai11_af3_bb1	AI11_AF3	0	1.2148979902267456	1.2962418794631958	1.2769184112548828	1.14616060256958	1.1402705907821655	0.15597128868103027
19	OVA-C4-IPTM90-145	0	ai11_af3_bb1	AI11_AF3	1	1.2007648944854736	1.2401189804077148	1.2778379917144775	1.1186898946762085	1.166412591934204	0.15914809703826904
19	OVA-C4-IPTM90-145	0	ai11_af3_bb1	AI11_AF3	2	1.232418179512024	1.0809605121612549	1.2748674154281616	1.3121402263641357	1.2617042064666748	0.23117971420288086
19	OVA-C4-IPTM90-145	0	ai11_af3_bb1	AI11_AF3	3	1.2315655946731567	1.0752801895141602	1.2053923606872559	1.1769046783447266	1.468685507774353	0.39340531826019287
20	OVA-C4-IPTM90-403	0	ai11_af3_bb1	AI11_AF3	0	1.2677255868911743	1.302672028541565	1.3610944747924805	1.1632030010223389	1.2439329624176025	0.1978914737701416
20	OVA-C4-IPTM90-403	0	ai11_af3_bb1	AI11_AF3	1	1.2485665082931519	1.2484761476516724	1.3283987045288086	1.148555874824524	1.2688353061676025	0.17984282970428467
20	OVA-C4-IPTM90-403	0	ai11_af3_bb1	AI11_AF3	2	1.2859755754470825	1.110957145690918	1.2884114980697632	1.3917663097381592	1.352766990661621	0.2808091640472412
20	OVA-C4-IPTM90-403	0	ai11_af3_bb1	AI11_AF3	3	1.2831614017486572	1.1544455289840698	1.3026938438415527	1.211026668548584	1.464479684829712	0.3100341558456421
21	OVA-C4-IPTM90-133	0	ai11_af3_bb1	AI11_AF3	0	1.164305567741394	1.25563383102417	1.2157831192016602	1.0953842401504517	1.0904209613800049	0.16521286964416504
21	OVA-C4-IPTM90-133	0	ai11_af3_bb1	AI11_AF3	1	1.151795506477356	1.1676985025405884	1.1545701026916504	1.1225897073745728	1.1623237133026123	0.045108795166015625
21	OVA-C4-IPTM90-133	0	ai11_af3_bb1	AI11_AF3	2	1.1778351068496704	1.0266395807266235	1.2051585912704468	1.2514115571975708	1.228130578994751	0.22477197647094727
21	OVA-C4-IPTM90-133	0	ai11_af3_bb1	AI11_AF3	3	1.1694895029067993	1.0070258378982544	1.1963527202606201	1.0995336771011353	1.3750452995300293	0.3680194616317749
22	OVA-C4-IPTM90-199	0	ai11_af3_bb1	AI11_AF3	0	1.1741679906845093	1.2492109537124634	1.228179931640625	1.0890835523605347	1.1301978826522827	0.1601274013519287
22	OVA-C4-IPTM90-199	0	ai11_af3_bb1	AI11_AF3	1	1.1718367338180542	1.217087745666504	1.2278690338134766	1.097609281539917	1.1447811126708984	0.13025975227355957
22	OVA-C4-IPTM90-199	0	ai11_af3_bb1	AI11_AF3	2	1.1823543310165405	1.03665292263031	1.2146239280700684	1.2651795148849487	1.2129614353179932	0.22852659225463867
22	OVA-C4-IPTM90-199	0	ai11_af3_bb1	AI11_AF3	3	1.177920937538147	1.0260549783706665	1.1577885150909424	1.115486979484558	1.4123533964157104	0.38629841804504395
23	OVA-C4-IPTM90-182	0	ai11_af3_bb1	AI11_AF3	0	1.1622029542922974	1.2258671522140503	1.1914122104644775	1.11757230758667	1.113959789276123	0.11190736293792725
23	OVA-C4-IPTM90-182	0	ai11_af3_bb1	AI11_AF3	1	1.139602780342102	1.1541167497634888	1.1704524755477905	1.117692232131958	1.1161502599716187	0.054302215576171875
23	OVA-C4-IPTM90-182	0	ai11_af3_bb1	AI11_AF3	2	1.1538482904434204	1.0120407342910767	1.1627923250198364	1.179415225982666	1.2611453533172607	0.24910461902618408
23	OVA-C4-IPTM90-182	0	ai11_af3_bb1	AI11_AF3	3	1.1475005149841309	1.0154902935028076	1.1691758632659912	1.0632437467575073	1.3420919179916382	0.32660162448883057
24	OVA-C4-IPTM90-015	0	ai11_af3_bb1	AI11_AF3	0	1.132865309715271	1.2146886587142944	1.1769676208496094	1.0981186628341675	1.0416861772537231	0.1730024814605713
24	OVA-C4-IPTM90-015	0	ai11_af3_bb1	AI11_AF3	1	1.1103944778442383	1.1672896146774292	1.108904242515564	1.031846284866333	1.133537769317627	0.1354433298110962
24	OVA-C4-IPTM90-015	0	ai11_af3_bb1	AI11_AF3	2	1.1553864479064941	1.0259933471679688	1.2158269882202148	1.1884870529174805	1.191238284111023	0.1898336410522461
24	OVA-C4-IPTM90-015	0	ai11_af3_bb1	AI11_AF3	3	1.1455951929092407	0.9805444478988647	1.154432773590088	1.105940341949463	1.3414632081985474	0.3609187602996826
25	OVA-C4-IPTM90-260	0	ai11_af3_bb1	AI11_AF3	0	1.2133417129516602	1.2997612953186035	1.2647508382797241	1.1696035861968994	1.1192506551742554	0.18051064014434814
25	OVA-C4-IPTM90-260	0	ai11_af3_bb1	AI11_AF3	1	1.1876590251922607	1.1829770803451538	1.2214174270629883	1.167994499206543	1.1782474517822266	0.05342292785644531
25	OVA-C4-IPTM90-260	0	ai11_af3_bb1	AI11_AF3	2	1.237379550933838	1.0954582691192627	1.2548609972000122	1.2932792901992798	1.3059200048446655	0.21046173572540283
25	OVA-C4-IPTM90-260	0	ai11_af3_bb1	AI11_AF3	3	1.2280725240707397	1.0555551052093506	1.2562702894210815	1.168553113937378	1.431911826133728	0.37635672092437744
26	OVA-C4-IPTM90-378	0	ai11_af3_bb1	AI11_AF3	0	1.1497644186019897	1.2606394290924072	1.2254388332366943	1.0793676376342773	1.0336118936538696	0.2270275354385376
26	OVA-C4-IPTM90-378	0	ai11_af3_bb1	AI11_AF3	1	1.1219103336334229	1.178261399269104	1.117490291595459	1.0557600259780884	1.1361297369003296	0.12250137329101562
26	OVA-C4-IPTM90-378	0	ai11_af3_bb1	AI11_AF3	2	1.1648777723312378	1.0134621858596802	1.244071125984192	1.2190972566604614	1.1828805208206177	0.23060894012451172
26	OVA-C4-IPTM90-378	0	ai11_af3_bb1	AI11_AF3	3	1.1482648849487305	0.9700060486793518	1.1513304710388184	1.059571385383606	1.412151575088501	0.44214552640914917
27	OVA-C4-IPTM90-479	0	ai11_af3_bb1	AI11_AF3	0	1.1063435077667236	1.1887961626052856	1.1567429304122925	1.069278359413147	1.0105562210083008	0.17823994159698486
27	OVA-C4-IPTM90-479	0	ai11_af3_bb1	AI11_AF3	1	1.0836220979690552	1.1279553174972534	1.0855748653411865	1.017642617225647	1.1033151149749756	0.11031270027160645
27	OVA-C4-IPTM90-479	0	ai11_af3_bb1	AI11_AF3	2	1.1253690719604492	0.9768539667129517	1.1861865520477295	1.1768622398376465	1.1615732908248901	0.20933258533477783
27	OVA-C4-IPTM90-479	0	ai11_af3_bb1	AI11_AF3	3	1.1215810775756836	0.957805871963501	1.127708077430725	1.0850474834442139	1.315762996673584	0.357957124710083
28	OVA-C4-IPTM90-484	0	ai11_af3_bb1	AI11_AF3	0	1.154380440711975	1.2361477613449097	1.216508388519287	1.114536166191101	1.050329566001892	0.18581819534301758
28	OVA-C4-IPTM90-484	0	ai11_af3_bb1	AI11_AF3	1	1.1210856437683105	1.21012282371521	1.1199537515640259	1.0193240642547607	1.1349421739578247	0.19079875946044922
28	OVA-C4-IPTM90-484	0	ai11_af3_bb1	AI11_AF3	2	1.1632015705108643	0.9941403269767761	1.2462002038955688	1.2013522386550903	1.2111133337020874	0.2520598769187927
28	OVA-C4-IPTM90-484	0	ai11_af3_bb1	AI11_AF3	3	1.1477971076965332	1.0014170408248901	1.1276744604110718	1.0676536560058594	1.394443154335022	0.39302611351013184
29	OVA-C4-IPTM90-387	0	ai11_af3_bb1	AI11_AF3	0	1.2454922199249268	1.3452816009521484	1.3070677518844604	1.1696178913116455	1.1600013971328735	0.1852802038192749
29	OVA-C4-IPTM90-387	0	ai11_af3_bb1	AI11_AF3	1	1.2210952043533325	1.2156472206115723	1.2226418256759644	1.2268433570861816	1.2192487716674805	0.011196136474609375
29	OVA-C4-IPTM90-387	0	ai11_af3_bb1	AI11_AF3	2	1.2646366357803345	1.1168574094772339	1.2472763061523438	1.3495728969573975	1.3448395729064941	0.23271548748016357
29	OVA-C4-IPTM90-387	0	ai11_af3_bb1	AI11_AF3	3	1.258324384689331	1.0847928524017334	1.2953799962997437	1.1858322620391846	1.4672924280166626	0.3824995756149292
30	OVA-C4-IPTM90-397	0	ai11_af3_bb1	AI11_AF3	0	1.135727882385254	1.2270057201385498	1.2044352293014526	1.0865418910980225	1.0249289274215698	0.20207679271697998
30	OVA-C4-IPTM90-397	0	ai11_af3_bb1	AI11_AF3	1	1.1198569536209106	1.189102053642273	1.1283944845199585	1.039000391960144	1.1229312419891357	0.1501016616821289
30	OVA-C4-IPTM90-397	0	ai11_af3_bb1	AI11_AF3	2	1.16511070728302	1.0020831823349	1.242142677307129	1.2230764627456665	1.1931403875350952	0.240059494972229
30	OVA-C4-IPTM90-397	0	ai11_af3_bb1	AI11_AF3	3	1.1439082622528076	0.9804013967514038	1.1289989948272705	1.0703258514404297	1.395906686782837	0.4155052900314331
31	OVA-C4-IPTM90-456	0	ai11_af3_bb1	AI11_AF3	0	1.2420819997787476	1.3079038858413696	1.2501627206802368	1.2264926433563232	1.1837689876556396	0.12413489818572998
31	OVA-C4-IPTM90-456	0	ai11_af3_bb1	AI11_AF3	1	1.225661277770996	1.212942123413086	1.2877713441848755	1.1668972969055176	1.2350345849990845	0.12087404727935791
31	OVA-C4-IPTM90-456	0	ai11_af3_bb1	AI11_AF3	2	1.267446517944336	1.1121089458465576	1.3102202415466309	1.2907041311264038	1.3567529916763306	0.24464404582977295
31	OVA-C4-IPTM90-456	0	ai11_af3_bb1	AI11_AF3	3	1.2600388526916504	1.0762132406234741	1.2544206380844116	1.2254494428634644	1.484072208404541	0.4078589677810669
32	OVA-C4-IPTM90-420	0	ai11_af3_bb1	AI11_AF3	0	1.1344736814498901	1.2298461198806763	1.1871980428695679	1.076788067817688	1.044062614440918	0.1857835054397583
32	OVA-C4-IPTM90-420	0	ai11_af3_bb1	AI11_AF3	1	1.1031789779663086	1.156388521194458	1.0963671207427979	1.0397289991378784	1.1202317476272583	0.11665952205657959
32	OVA-C4-IPTM90-420	0	ai11_af3_bb1	AI11_AF3	2	1.149124026298523	1.009211540222168	1.1883630752563477	1.1920828819274902	1.2068382501602173	0.19762670993804932
32	OVA-C4-IPTM90-420	0	ai11_af3_bb1	AI11_AF3	3	1.1445162296295166	0.9847671389579773	1.1611899137496948	1.0949246883392334	1.3371829986572266	0.35241585969924927
33	OVA-C4-IPTM90-422	0	ai11_af3_bb1	AI11_AF3	0	1.2087498903274536	1.293972373008728	1.2555627822875977	1.1553740501403809	1.1300897598266602	0.16388261318206787
33	OVA-C4-IPTM90-422	0	ai11_af3_bb1	AI11_AF3	1	1.180617094039917	1.1944080591201782	1.2012749910354614	1.1622374057769775	1.1645480394363403	0.03903758525848389
33	OVA-C4-IPTM90-422	0	ai11_af3_bb1	AI11_AF3	2	1.2299678325653076	1.077622413635254	1.22993004322052	1.2945036888122559	1.317814826965332	0.24019241333007812
33	OVA-C4-IPTM90-422	0	ai11_af3_bb1	AI11_AF3	3	1.2218539714813232	1.0637129545211792	1.242977499961853	1.168886661529541	1.4118388891220093	0.3481259346008301
34	OVA-C4-IPTM90-413	0	ai11_af3_bb1	AI11_AF3	0	1.145204782485962	1.2400031089782715	1.2116740942001343	1.0960779190063477	1.0330638885498047	0.2069392204284668
34	OVA-C4-IPTM90-413	0	ai11_af3_bb1	AI11_AF3	1	1.110904335975647	1.1750036478042603	1.118415355682373	1.0224924087524414	1.1277052164077759	0.15251123905181885
34	OVA-C4-IPTM90-413	0	ai11_af3_bb1	AI11_AF3	2	1.1601964235305786	0.9929259419441223	1.2658008337020874	1.2053042650222778	1.1767548322677612	0.2728748917579651
34	OVA-C4-IPTM90-413	0	ai11_af3_bb1	AI11_AF3	3	1.1394928693771362	0.9700118899345398	1.1276487112045288	1.0552467107772827	1.405064344406128	0.43505245447158813
35	OVA-C4-IPTM90-081	0	ai11_af3_bb1	AI11_AF3	0	1.2504545450210571	1.3147735595703125	1.3161442279815674	1.1693719625473022	1.2015289068222046	0.14677226543426514
35	OVA-C4-IPTM90-081	0	ai11_af3_bb1	AI11_AF3	1	1.2243083715438843	1.2509300708770752	1.2771588563919067	1.1617121696472168	1.2074319124221802	0.11544668674468994
35	OVA-C4-IPTM90-081	0	ai11_af3_bb1	AI11_AF3	2	1.269906759262085	1.1382633447647095	1.2801817655563354	1.3559163808822632	1.305265188217163	0.2176530361175537
35	OVA-C4-IPTM90-081	0	ai11_af3_bb1	AI11_AF3	3	1.2660340070724487	1.1010878086090088	1.2557342052459717	1.2287541627883911	1.478559970855713	0.3774721622467041
36	OVA-C4-IPTM90-261	0	ai11_af3_bb1	AI11_AF3	0	1.1943607330322266	1.2527014017105103	1.1990070343017578	1.1788928508758545	1.1468415260314941	0.10585987567901611
36	OVA-C4-IPTM90-261	0	ai11_af3_bb1	AI11_AF3	1	1.1696885824203491	1.1650677919387817	1.180024266242981	1.139479637145996	1.1941825151443481	0.05470287799835205
36	OVA-C4-IPTM90-261	0	ai11_af3_bb1	AI11_AF3	2	1.209855079650879	1.0820326805114746	1.2242450714111328	1.2674254179000854	1.2657169103622437	0.18539273738861084
36	OVA-C4-IPTM90-261	0	ai11_af3_bb1	AI11_AF3	3	1.2206141948699951	1.0592232942581177	1.2592189311981201	1.186173915863037	1.3778407573699951	0.31861746311187744
37	OVA-C4-IPTM90-423	0	ai11_af3_bb1	AI11_AF3	0	1.213529348373413	1.3118860721588135	1.2661640644073486	1.163465976715088	1.112601399421692	0.19928467273712158
