system	model	iptm	ptm	atomic_clash_count_2p4	terminal_atomic_clash_count_2p4	nonterminal_atomic_clash_count_2p4	design_involved_atomic_clash_count_2p4	severe_ca_overlap_count_2p5	effective_interface_edges	effective_edge_list	largest_component	min_chain_degree	valid_c4_network	interface_type_count	interface_type_multiplicities	interface_type_edges	interface_type_design_counts	two_interfaces_each_design_ge3	contact_residue_pairs	interface_positions	design_interface_count	design_interface_fraction	design_interface_positions	native_c74_c121_bonds	interchain_ss_bonds	mean_chain_plddt	min_chain_plddt	mean_chain_ca_rmsd_to_1ova	max_chain_ca_rmsd_to_1ova	cif_path
ova_body_c4_03	seed-1_sample-0	0.84	0.87	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,4,7	1	249	50	11	0.7857142857142857	191,271,276,278,342,345,346,347,349,350,354	4	0	89.87429401664536	89.84852321407338	1.5955906822581314	1.6032719647912002	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-0/ova_body_c4_03_seed-1_sample-0_model.cif
ova_body_c4_03	seed-1_sample-1	0.84	0.86	9	0	9	4	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,4,5	1	257	52	10	0.7142857142857143	191,271,276,278,342,345,346,347,349,350	4	0	90.07460497327419	90.00222804015165	1.5709542259800555	1.5774429786210933	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-1/ova_body_c4_03_seed-1_sample-1_model.cif
ova_body_c4_03	seed-1_sample-2	0.84	0.86	4	0	4	4	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,4,5	1	259	49	10	0.7142857142857143	191,271,276,278,342,345,346,347,349,350	4	0	90.17662560507424	90.12764247834991	1.6082982842477942	1.6176971174227235	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-2/ova_body_c4_03_seed-1_sample-2_model.cif
ova_body_c4_03	seed-1_sample-3	0.85	0.87	4	0	4	4	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,4,5	1	234	48	10	0.7142857142857143	191,271,276,278,342,345,346,347,349,350	4	0	89.6294689400826	89.58437819802081	1.6690548581511102	1.6752075046807973	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-3/ova_body_c4_03_seed-1_sample-3_model.cif
ova_body_c4_03	seed-1_sample-4	0.85	0.87	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,4,7	1	217	45	11	0.7857142857142857	191,271,276,278,342,345,346,347,349,350,354	4	0	89.77880185626331	89.73044046589747	1.5625617958765854	1.5662893653823329	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-4/ova_body_c4_03_seed-1_sample-4_model.cif
ova_body_c4_04	seed-1_sample-0	0.85	0.87	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,9	1	234	44	14	0.7368421052631579	191,271,276,278,340,341,342,343,345,346,347,349,350,354	4	0	90.78575778378107	90.70202089220749	1.5641499222855562	1.569977232174225	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-0/ova_body_c4_04_seed-1_sample-0_model.cif
ova_body_c4_04	seed-1_sample-1	0.84	0.87	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,10	1	233	46	15	0.7894736842105263	191,271,276,278,340,341,342,343,345,346,347,349,350,354,356	4	0	90.76885362486765	90.70411926230001	1.526974370675803	1.5339080190469783	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-1/ova_body_c4_04_seed-1_sample-1_model.cif
ova_body_c4_04	seed-1_sample-2	0.84	0.87	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,9	1	226	43	14	0.7368421052631579	191,271,276,278,340,341,342,343,345,346,347,349,350,354	4	0	90.79917096844609	90.72945593799334	1.555156667397305	1.5564861518739832	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-2/ova_body_c4_04_seed-1_sample-2_model.cif
ova_body_c4_04	seed-1_sample-3	0.85	0.87	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,9	1	235	47	14	0.7368421052631579	191,271,276,278,340,341,342,343,345,346,347,349,350,354	4	0	90.66299882453959	90.60018147088086	1.568720556787731	1.5739444544136774	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-3/ova_body_c4_04_seed-1_sample-3_model.cif
ova_body_c4_04	seed-1_sample-4	0.85	0.87	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,8	1	238	45	13	0.6842105263157895	191,271,278,340,341,342,343,345,346,347,349,350,354	4	0	90.83338087457449	90.75572551470347	1.5667485909038383	1.5717398536242428	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-4/ova_body_c4_04_seed-1_sample-4_model.cif
ova_body_c4_05	seed-1_sample-0	0.84	0.87	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,6,10	1	233	48	16	0.7619047619047619	99,191,271,276,278,340,342,343,345,346,347,349,350,353,354,356	4	0	90.90945608010564	90.87575136688707	1.5799756567984382	1.585827348063587	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-0/ova_body_c4_05_seed-1_sample-0_model.cif
ova_body_c4_05	seed-1_sample-1	0.85	0.87	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,11	1	244	50	16	0.7619047619047619	99,191,271,276,278,340,342,343,345,346,347,349,350,353,354,356	4	0	90.92430699551043	90.89826430681455	1.5625147431696524	1.5700589790688104	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-1/ova_body_c4_05_seed-1_sample-1_model.cif
ova_body_c4_05	seed-1_sample-2	0.85	0.87	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,6,11	1	248	52	16	0.7619047619047619	99,191,271,276,278,340,342,343,345,346,347,349,350,353,354,356	4	0	90.94956602333741	90.91248702014666	1.605727385183636	1.6081957739834254	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-2/ova_body_c4_05_seed-1_sample-2_model.cif
ova_body_c4_05	seed-1_sample-3	0.84	0.87	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,6,10	1	238	51	16	0.7619047619047619	99,191,271,276,278,340,342,343,345,346,347,349,350,353,354,356	4	0	90.9698251566121	90.93287569747687	1.5869075909741737	1.592734533663495	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-3/ova_body_c4_05_seed-1_sample-3_model.cif
ova_body_c4_05	seed-1_sample-4	0.85	0.88	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,6,10	1	238	51	15	0.7142857142857143	99,191,271,278,340,342,343,345,346,347,349,350,353,354,356	4	0	90.599261656944	90.56795332715919	1.5754552014532566	1.57918373185347	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-4/ova_body_c4_05_seed-1_sample-4_model.cif
ova_body_c4_06	seed-1_sample-0	0.27	0.44	5	0	5	5	0	5	A-B,A-C,B-C,B-D,C-D	4	2	1	3	2,2,1	A-B,C-D|A-C,B-D|B-C	2,5,6	1	161	42	11	0.7333333333333333	191,271,276,278,343,345,346,347,349,350,354	4	0	86.17834845725737	86.06919692835042	1.4556453495290425	1.4653780072158133	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-0/ova_body_c4_06_seed-1_sample-0_model.cif
ova_body_c4_06	seed-1_sample-1	0.28	0.44	18	0	18	18	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,6,6	1	202	47	11	0.7333333333333333	191,271,276,278,343,345,346,347,349,350,354	4	0	85.59069957140196	85.48430067269913	1.5545932737839687	1.5578014062725918	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-1/ova_body_c4_06_seed-1_sample-1_model.cif
ova_body_c4_06	seed-1_sample-2	0.28	0.44	15	0	15	15	0	4	A-B,A-D,B-C,C-D	4	2	1	2	2,2	A-B,C-D|A-D,B-C	2,5	0	182	46	10	0.6666666666666666	271,276,278,343,345,346,347,349,350,354	4	0	85.38398320934316	85.25510368940127	1.5545775367548083	1.5576302006947975	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-2/ova_body_c4_06_seed-1_sample-2_model.cif
ova_body_c4_06	seed-1_sample-3	0.3	0.46	6	0	6	6	0	4	A-B,A-C,B-D,C-D	4	2	1	2	2,2	A-B,C-D|A-C,B-D	2,6	0	221	50	11	0.7333333333333333	191,271,276,278,285,343,345,346,347,350,354	4	0	86.08009717130908	85.95668407301828	1.525141472495927	1.532486075463201	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-3/ova_body_c4_06_seed-1_sample-3_model.cif
ova_body_c4_06	seed-1_sample-4	0.32	0.48	9	0	9	9	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,8,8	1	250	53	13	0.8666666666666667	191,271,276,278,285,337,343,345,346,347,349,350,354	4	0	85.43693646001074	85.31751288774717	1.5423556021899048	1.548953075674611	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-4/ova_body_c4_06_seed-1_sample-4_model.cif
ova_body_c4_07	seed-1_sample-0	0.84	0.87	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,9	1	226	43	12	0.8	191,271,276,278,340,342,345,346,347,349,350,354	4	0	90.30669038901057	90.24137306213379	1.62801525801821	1.6373587808798182	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s6/ova_body_c4_07/seed-1_sample-0/ova_body_c4_07_seed-1_sample-0_model.cif
ova_body_c4_07	seed-1_sample-1	0.83	0.86	4	0	4	4	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,7	1	249	45	12	0.8	191,271,276,278,340,342,345,346,347,349,350,354	4	0	90.12295989545515	90.01038865598372	1.5283646912650801	1.5376289628061788	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s6/ova_body_c4_07/seed-1_sample-1/ova_body_c4_07_seed-1_sample-1_model.cif
ova_body_c4_07	seed-1_sample-2	0.82	0.85	4	0	4	4	0	5	A-C,A-D,B-C,B-D,C-D	4	2	1	3	2,2,1	A-C,B-D|A-D,B-C|C-D	5,8,2	1	249	46	12	0.8	191,271,276,278,340,342,345,346,347,349,350,354	4	0	90.04788209737274	89.93575127754805	1.5791330870005007	1.5885303471079728	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s6/ova_body_c4_07/seed-1_sample-2/ova_body_c4_07_seed-1_sample-2_model.cif
ova_body_c4_07	seed-1_sample-3	0.83	0.86	4	0	4	4	0	5	A-B,A-C,A-D,B-C,B-D	4	2	1	3	2,2,1	A-C,B-D|A-D,B-C|A-B	5,7,2	1	249	47	12	0.8	191,271,276,278,340,342,345,346,347,349,350,354	4	0	89.86853625984389	89.77626933952688	1.572037318419575	1.5789690669991554	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s6/ova_body_c4_07/seed-1_sample-3/ova_body_c4_07_seed-1_sample-3_model.cif
ova_body_c4_07	seed-1_sample-4	0.82	0.86	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,8	1	239	45	12	0.8	191,271,276,278,340,342,345,346,347,349,350,354	4	0	89.40224735724493	89.31676171851282	1.5617928314996092	1.565310864581283	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s6/ova_body_c4_07/seed-1_sample-4/ova_body_c4_07_seed-1_sample-4_model.cif
ova_body_c4_08	seed-1_sample-0	0.76	0.81	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,8	1	193	44	12	0.6666666666666666	191,271,276,278,340,342,345,346,347,349,350,354	4	0	89.43262950373438	89.37564771780696	1.5678073794839178	1.574022249571653	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s7/ova_body_c4_08/seed-1_sample-0/ova_body_c4_08_seed-1_sample-0_model.cif
ova_body_c4_08	seed-1_sample-1	0.76	0.8	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,8	1	216	43	12	0.6666666666666666	191,271,276,278,340,342,345,346,347,349,350,354	4	0	89.35380829924748	89.25727972712542	1.5177773475490113	1.5310043331528629	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s7/ova_body_c4_08/seed-1_sample-1/ova_body_c4_08_seed-1_sample-1_model.cif
ova_body_c4_08	seed-1_sample-2	0.75	0.8	0	0	0	0	0	5	A-C,A-D,B-C,B-D,C-D	4	2	1	3	2,2,1	A-C,B-D|A-D,B-C|C-D	5,8,1	1	217	47	12	0.6666666666666666	191,271,276,278,340,342,345,346,347,349,350,354	4	0	89.5363923478003	89.48398941909711	1.576340827763749	1.5823273594690115	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s7/ova_body_c4_08/seed-1_sample-2/ova_body_c4_08_seed-1_sample-2_model.cif
ova_body_c4_08	seed-1_sample-3	0.74	0.79	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,8	1	215	45	12	0.6666666666666666	191,271,276,278,340,342,345,346,347,349,350,354	4	0	89.14832254271434	89.0891447709632	1.5569561861236756	1.5657897352621217	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s7/ova_body_c4_08/seed-1_sample-3/ova_body_c4_08_seed-1_sample-3_model.cif
ova_body_c4_08	seed-1_sample-4	0.74	0.79	0	0	0	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,7	1	223	44	11	0.6111111111111112	191,271,278,340,342,345,346,347,349,350,354	4	0	89.30726028353439	89.2671502760655	1.5503353106066524	1.5553033548358273	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s7/ova_body_c4_08/seed-1_sample-4/ova_body_c4_08_seed-1_sample-4_model.cif
ova_body_c4_09	seed-1_sample-0	0.83	0.86	4	0	4	4	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	8,9	1	237	44	14	0.7368421052631579	191,271,276,278,340,341,342,343,345,346,347,349,350,354	4	0	90.12444292819562	90.06347138399904	1.5490481875376378	1.556846137332147	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-0/ova_body_c4_09_seed-1_sample-0_model.cif
ova_body_c4_09	seed-1_sample-1	0.84	0.86	4	0	4	4	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	7,9	1	251	47	14	0.7368421052631579	191,271,276,278,340,341,342,343,345,346,347,349,350,354	4	0	90.2510751566121	90.1310103915516	1.5324915989873258	1.5403216507537212	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-1/ova_body_c4_09_seed-1_sample-1_model.cif
ova_body_c4_09	seed-1_sample-2	0.83	0.86	8	0	8	8	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	8,8	1	239	44	13	0.6842105263157895	191,271,278,340,341,342,343,345,346,347,349,350,354	4	0	90.29117877248656	90.20424867541061	1.5679046000968178	1.578270821836749	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-2/ova_body_c4_09_seed-1_sample-2_model.cif
ova_body_c4_09	seed-1_sample-3	0.83	0.86	2	0	2	2	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	8,9	1	255	49	14	0.7368421052631579	191,271,276,278,340,341,342,343,345,346,347,349,350,354	4	0	90.05841972667318	89.9705959873496	1.581321449379553	1.586414786669242	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-3/ova_body_c4_09_seed-1_sample-3_model.cif
ova_body_c4_09	seed-1_sample-4	0.84	0.87	4	0	4	4	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,7,9	1	269	51	14	0.7368421052631579	191,271,276,278,340,341,342,343,345,346,347,349,350,354	4	0	89.65892471056527	89.59010344589312	1.5947565145074627	1.5999097374305076	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-4/ova_body_c4_09_seed-1_sample-4_model.cif
ova_body_c4_10	seed-1_sample-0	0.73	0.78	1	0	1	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	9,4	1	173	40	12	0.6666666666666666	271,276,278,341,342,343,345,346,347,349,350,354	4	0	89.36763609505688	89.19266825265835	1.556707753633527	1.5605320087724384	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-0/ova_body_c4_10_seed-1_sample-0_model.cif
ova_body_c4_10	seed-1_sample-1	0.74	0.79	3	0	3	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	9,8	1	218	44	14	0.7777777777777778	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	89.41857504721132	89.3069429150517	1.5379223187275977	1.5443346145104253	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-1/ova_body_c4_10_seed-1_sample-1_model.cif
ova_body_c4_10	seed-1_sample-2	0.74	0.79	34	0	34	32	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,9,8	1	192	46	15	0.8333333333333334	99,155,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	89.30419688397738	89.19787560102236	1.5502886035954584	1.5546723771970425	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-2/ova_body_c4_10_seed-1_sample-2_model.cif
ova_body_c4_10	seed-1_sample-3	0.73	0.78	0	0	0	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,9,7	1	246	50	14	0.7777777777777778	99,191,271,276,278,341,342,343,345,346,347,349,350,354	4	0	89.39908026660662	89.28994806319321	1.5318898678166988	1.5335926057374734	/root/400083/ova_p3_tetramer_design/experiments/e322_c4_e321_next_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-3/ova_body_c4_10_seed-1_sample-3_model.cif
