system	model	iptm	ptm	atomic_clash_count_2p4	severe_ca_overlap_count_2p5	effective_interface_edges	effective_edge_list	largest_component	min_chain_degree	valid_c4_network	interface_type_count	interface_type_multiplicities	interface_type_edges	interface_type_design_counts	two_interfaces_each_design_ge3	contact_residue_pairs	interface_positions	design_interface_count	design_interface_fraction	design_interface_positions	native_c74_c121_bonds	interchain_ss_bonds	mean_chain_plddt	min_chain_plddt	mean_chain_ca_rmsd_to_1ova	max_chain_ca_rmsd_to_1ova	cif_path
ova_body_c4_03	seed-1_sample-0	0.78	0.82	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	229	46	11	0.6875	191,271,278,342,343,345,346,347,349,350,354	4	0	89.31233811996144	89.20886005144663	1.5267751707198336	1.5316278909959224	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-0/ova_body_c4_03_seed-1_sample-0_model.cif
ova_body_c4_03	seed-1_sample-1	0.79	0.83	2	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	234	47	11	0.6875	191,271,278,342,343,345,346,347,349,350,354	4	0	89.36636653218244	89.26046620502373	1.50359653739137	1.5115864469039737	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-1/ova_body_c4_03_seed-1_sample-1_model.cif
ova_body_c4_03	seed-1_sample-2	0.79	0.83	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,6,7	1	259	53	10	0.625	191,271,278,342,343,345,346,347,350,354	4	0	89.21205300741245	89.14041433186111	1.5763578422602942	1.5809268417783642	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-2/ova_body_c4_03_seed-1_sample-2_model.cif
ova_body_c4_03	seed-1_sample-3	0.79	0.83	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	250	48	11	0.6875	191,271,278,342,343,345,346,347,349,350,354	4	0	89.50123047458075	89.38575119058085	1.5469262006468534	1.553119004193581	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-3/ova_body_c4_03_seed-1_sample-3_model.cif
ova_body_c4_03	seed-1_sample-4	0.8	0.84	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	245	51	11	0.6875	191,271,278,342,343,345,346,347,349,350,354	4	0	89.08310885256437	88.96886027044583	1.6861006450167655	1.6921019847048733	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_03/seed-1_sample-4/ova_body_c4_03_seed-1_sample-4_model.cif
ova_body_c4_04	seed-1_sample-0	0.8	0.83	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	238	45	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.52827083508585	89.40191716604282	1.5368541761067265	1.542480609702351	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-0/ova_body_c4_04_seed-1_sample-0_model.cif
ova_body_c4_04	seed-1_sample-1	0.81	0.84	4	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	238	46	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.67944950884488	89.54388599692231	1.5062269412070566	1.511754182977886	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-1/ova_body_c4_04_seed-1_sample-1_model.cif
ova_body_c4_04	seed-1_sample-2	0.8	0.84	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,6,8	1	256	50	11	0.7333333333333333	191,271,278,342,343,345,346,347,350,354,356	4	0	89.31471502966214	89.2439379617958	1.652186810504704	1.6595610551794098	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-2/ova_body_c4_04_seed-1_sample-2_model.cif
ova_body_c4_04	seed-1_sample-3	0.81	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	246	47	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.7584650059438	89.62715033298947	1.5599324835231876	1.5660401185180244	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-3/ova_body_c4_04_seed-1_sample-3_model.cif
ova_body_c4_04	seed-1_sample-4	0.81	0.84	3	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	255	52	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.64607517706915	89.51419689988843	1.5988186056303466	1.6053198998497507	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_04/seed-1_sample-4/ova_body_c4_04_seed-1_sample-4_model.cif
ova_body_c4_05	seed-1_sample-0	0.84	0.87	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,6,7	1	245	50	11	0.7333333333333333	191,271,278,342,343,345,346,347,350,354,356	4	0	89.83195580843199	89.73181336160769	1.6582109712453856	1.661712001751453	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-0/ova_body_c4_05_seed-1_sample-0_model.cif
ova_body_c4_05	seed-1_sample-1	0.84	0.86	3	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,6,9	1	249	47	11	0.7333333333333333	191,271,278,342,343,345,346,347,350,354,356	4	0	89.74809584839974	89.65743526399444	1.690844049504284	1.7018668852875327	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-1/ova_body_c4_05_seed-1_sample-1_model.cif
ova_body_c4_05	seed-1_sample-2	0.84	0.87	2	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,6,8	1	264	54	11	0.7333333333333333	191,271,278,342,343,345,346,347,350,354,356	4	0	89.7914636295694	89.70984439158069	1.7078905071654917	1.7174423051422611	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-2/ova_body_c4_05_seed-1_sample-2_model.cif
ova_body_c4_05	seed-1_sample-3	0.84	0.87	4	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,6,8	1	259	49	11	0.7333333333333333	191,271,278,342,343,345,346,347,350,354,356	4	0	89.8641127107057	89.78748715850355	1.6929965577586124	1.7022618898580828	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-3/ova_body_c4_05_seed-1_sample-3_model.cif
ova_body_c4_05	seed-1_sample-4	0.84	0.87	1	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	2,6,8	1	254	50	11	0.7333333333333333	191,271,278,342,343,345,346,347,350,354,356	4	0	89.87525254086509	89.78992225963216	1.70563605676539	1.7137946626769072	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s4/ova_body_c4_05/seed-1_sample-4/ova_body_c4_05_seed-1_sample-4_model.cif
ova_body_c4_06	seed-1_sample-0	0.77	0.81	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	221	46	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.16794050048671	89.05520724756113	1.5260562016428236	1.5313393274138811	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-0/ova_body_c4_06_seed-1_sample-0_model.cif
ova_body_c4_06	seed-1_sample-1	0.78	0.82	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	238	49	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.32624345245756	89.22673577224653	1.5093403751434995	1.5186575555686697	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-1/ova_body_c4_06_seed-1_sample-1_model.cif
ova_body_c4_06	seed-1_sample-2	0.78	0.82	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	251	53	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.3588083099207	89.28142503135562	1.5710189666791847	1.5750517254238696	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-2/ova_body_c4_06_seed-1_sample-2_model.cif
ova_body_c4_06	seed-1_sample-3	0.79	0.83	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	250	48	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.44249354742969	89.32958547562515	1.550538022039869	1.5569441906317785	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-3/ova_body_c4_06_seed-1_sample-3_model.cif
ova_body_c4_06	seed-1_sample-4	0.78	0.82	1	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,7	1	244	51	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.11306344165703	89.00137310324556	1.5936554780382954	1.599610461461914	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s5/ova_body_c4_06/seed-1_sample-4/ova_body_c4_06_seed-1_sample-4_model.cif
ova_body_c4_09	seed-1_sample-0	0.83	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	241	48	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.45126953767371	90.42057005729082	1.5551646627226363	1.561386890679383	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-0/ova_body_c4_09_seed-1_sample-0_model.cif
ova_body_c4_09	seed-1_sample-1	0.83	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	256	48	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.3956865374906	90.34056991616679	1.5238084945432446	1.5317090819823804	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-1/ova_body_c4_09_seed-1_sample-1_model.cif
ova_body_c4_09	seed-1_sample-2	0.84	0.86	0	0	5	A-C,A-D,B-C,B-D,C-D	4	2	1	3	2,2,1	A-C,B-D|A-D,B-C|C-D	4,8,1	1	231	44	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.70596504211426	90.66466327528879	1.5601046462655863	1.5689062897672805	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-2/ova_body_c4_09_seed-1_sample-2_model.cif
ova_body_c4_09	seed-1_sample-3	0.84	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	246	49	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.54889253013492	90.5148704410217	1.569933470405175	1.5772726946488593	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-3/ova_body_c4_09_seed-1_sample-3_model.cif
ova_body_c4_09	seed-1_sample-4	0.84	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	252	51	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.48462436112715	90.46183938930689	1.5959750505715313	1.6032538422244762	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s0/ova_body_c4_09/seed-1_sample-4/ova_body_c4_09_seed-1_sample-4_model.cif
ova_body_c4_10	seed-1_sample-0	0.83	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	243	48	11	0.7857142857142857	191,271,278,342,343,345,346,347,349,350,354	4	0	90.13643788550183	90.09974098205566	1.5321398675323694	1.5399284358954841	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-0/ova_body_c4_10_seed-1_sample-0_model.cif
ova_body_c4_10	seed-1_sample-1	0.83	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	254	48	11	0.7857142857142857	191,271,278,342,343,345,346,347,349,350,354	4	0	90.3818070036142	90.31808303674886	1.515084866312831	1.5221622400223067	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-1/ova_body_c4_10_seed-1_sample-1_model.cif
ova_body_c4_10	seed-1_sample-2	0.83	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	234	45	11	0.7857142857142857	191,271,278,342,343,345,346,347,349,350,354	4	0	90.48757113817442	90.45028496776838	1.558249286247097	1.567164777696306	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-2/ova_body_c4_10_seed-1_sample-2_model.cif
ova_body_c4_10	seed-1_sample-3	0.84	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	243	48	11	0.7857142857142857	191,271,278,342,343,345,346,347,349,350,354	4	0	90.32956596977353	90.290181204445	1.5666646380943963	1.5729787864974556	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-3/ova_body_c4_10_seed-1_sample-3_model.cif
ova_body_c4_10	seed-1_sample-4	0.83	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	258	52	11	0.7857142857142857	191,271,278,342,343,345,346,347,349,350,354	4	0	90.14658035268438	90.11178771695943	1.595609711525751	1.6021499709407472	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s1/ova_body_c4_10/seed-1_sample-4/ova_body_c4_10_seed-1_sample-4_model.cif
ova_body_c4_11	seed-1_sample-0	0.81	0.84	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	5,8	1	219	46	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.90296634861842	89.80481875128079	1.528467965585628	1.5347418109380209	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_11/seed-1_sample-0/ova_body_c4_11_seed-1_sample-0_model.cif
ova_body_c4_11	seed-1_sample-1	0.81	0.84	0	0	5	A-B,A-C,A-D,B-C,B-D	4	2	1	3	2,2,1	A-C,B-D|A-D,B-C|A-B	4,8,1	1	232	47	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.88182639087421	89.80044050661394	1.5411255243607187	1.5449352340224947	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_11/seed-1_sample-1/ova_body_c4_11_seed-1_sample-1_model.cif
ova_body_c4_11	seed-1_sample-2	0.81	0.84	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	235	45	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.0550971154722	89.98054405568178	1.5596866377969136	1.5698382245379094	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_11/seed-1_sample-2/ova_body_c4_11_seed-1_sample-2_model.cif
ova_body_c4_11	seed-1_sample-3	0.81	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	248	48	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.90286273412754	89.8239377076144	1.5639836070044222	1.570060613941134	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_11/seed-1_sample-3/ova_body_c4_11_seed-1_sample-3_model.cif
ova_body_c4_11	seed-1_sample-4	0.82	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	254	52	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.93688464288267	89.86101016108854	1.604346289937558	1.6110964392216178	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s2/ova_body_c4_11/seed-1_sample-4/ova_body_c4_11_seed-1_sample-4_model.cif
ova_body_c4_12	seed-1_sample-0	0.81	0.84	0	0	4	A-C,A-D,B-C,B-D	4	2	1	2	2,2	A-C,B-D|A-D,B-C	4,8	1	216	46	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.00357513724214	89.91567359687133	1.5260062311948182	1.5323340156866165	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_12/seed-1_sample-0/ova_body_c4_12_seed-1_sample-0_model.cif
ova_body_c4_12	seed-1_sample-1	0.81	0.84	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	234	49	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	89.9310426909689	89.86533676898542	1.5140519021930232	1.5241818226864192	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_12/seed-1_sample-1/ova_body_c4_12_seed-1_sample-1_model.cif
ova_body_c4_12	seed-1_sample-2	0.81	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	238	44	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.19890545069245	90.1337045659673	1.5610567971214566	1.5722167448485402	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_12/seed-1_sample-2/ova_body_c4_12_seed-1_sample-2_model.cif
ova_body_c4_12	seed-1_sample-3	0.82	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,5,8	1	250	48	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.0716062086234	89.99772033296101	1.5580274207327605	1.564080720448102	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_12/seed-1_sample-3/ova_body_c4_12_seed-1_sample-3_model.cif
ova_body_c4_12	seed-1_sample-4	0.82	0.85	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	256	53	11	0.7333333333333333	191,271,278,342,343,345,346,347,349,350,354	4	0	90.12567355348656	90.05520731673957	1.58808014346635	1.5949318044850467	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s3/ova_body_c4_12/seed-1_sample-4/ova_body_c4_12_seed-1_sample-4_model.cif
ova_body_c4_13	seed-1_sample-0	0.83	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	235	46	11	0.7857142857142857	191,271,278,342,343,345,346,347,349,350,354	4	0	90.35720851631362	90.31393758744156	1.556128660475519	1.5626965564523951	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s4/ova_body_c4_13/seed-1_sample-0/ova_body_c4_13_seed-1_sample-0_model.cif
ova_body_c4_13	seed-1_sample-1	0.84	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	232	45	11	0.7857142857142857	191,271,278,342,343,345,346,347,349,350,354	4	0	90.59702723013923	90.55930061537985	1.5392176063213687	1.5434728385547347	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s4/ova_body_c4_13/seed-1_sample-1/ova_body_c4_13_seed-1_sample-1_model.cif
ova_body_c4_13	seed-1_sample-2	0.83	0.86	0	0	6	A-B,A-C,A-D,B-C,B-D,C-D	4	3	1	3	2,2,2	A-B,C-D|A-C,B-D|A-D,B-C	1,4,8	1	237	46	11	0.7857142857142857	191,271,278,342,343,345,346,347,349,350,354	4	0	90.60357514564237	90.55160621287291	1.5727751124965514	1.5828773213918936	experiments/e162_c4_105_reversion_ai_af3_seed1/out_s4/ova_body_c4_13/seed-1_sample-2/ova_body_c4_13_seed-1_sample-2_model.cif
