candidate_index	source_name	task_index	context	family	order_index	design_nll	chain_a_nll	chain_b_nll	chain_c_nll	chain_d_nll	chain_spread
6	OVA-C4-IPTM90-331	1	ai11_af3_bb2	AI11_AF3	2	1.2367299795150757	1.3433849811553955	1.1338828802108765	1.2762737274169922	1.1933783292770386	0.20950210094451904
6	OVA-C4-IPTM90-331	1	ai11_af3_bb2	AI11_AF3	3	1.2178608179092407	1.3052631616592407	1.1007068157196045	1.138183355331421	1.327289342880249	0.22658252716064453
7	OVA-C4-IPTM90-124	1	ai11_af3_bb2	AI11_AF3	0	1.2784968614578247	1.3186290264129639	1.2318331003189087	1.2487587928771973	1.31476628780365	0.08679592609405518
7	OVA-C4-IPTM90-124	1	ai11_af3_bb2	AI11_AF3	1	1.23739755153656	1.3578444719314575	1.1482449769973755	1.1978105306625366	1.2456902265548706	0.20959949493408203
7	OVA-C4-IPTM90-124	1	ai11_af3_bb2	AI11_AF3	2	1.2657968997955322	1.3620011806488037	1.172755241394043	1.3337459564208984	1.1946852207183838	0.18924593925476074
7	OVA-C4-IPTM90-124	1	ai11_af3_bb2	AI11_AF3	3	1.248483657836914	1.3424721956253052	1.114882230758667	1.1555453538894653	1.3810343742370605	0.26615214347839355
8	OVA-C4-IPTM90-170	1	ai11_af3_bb2	AI11_AF3	0	1.2880789041519165	1.3650054931640625	1.2110199928283691	1.267922043800354	1.3083683252334595	0.15398550033569336
8	OVA-C4-IPTM90-170	1	ai11_af3_bb2	AI11_AF3	1	1.2551701068878174	1.4156494140625	1.131779432296753	1.2205535173416138	1.2526981830596924	0.28386998176574707
8	OVA-C4-IPTM90-170	1	ai11_af3_bb2	AI11_AF3	2	1.269976258277893	1.367638111114502	1.1733758449554443	1.3279438018798828	1.210947036743164	0.19426226615905762
8	OVA-C4-IPTM90-170	1	ai11_af3_bb2	AI11_AF3	3	1.2581079006195068	1.3343873023986816	1.1533585786819458	1.1571372747421265	1.3875483274459839	0.23418974876403809
9	OVA-C4-IPTM90-433	1	ai11_af3_bb2	AI11_AF3	0	1.1306416988372803	1.1909358501434326	1.0820051431655884	1.0817104578018188	1.1679152250289917	0.10922539234161377
9	OVA-C4-IPTM90-433	1	ai11_af3_bb2	AI11_AF3	1	1.122981071472168	1.2688311338424683	1.0195643901824951	1.0829403400421143	1.1205880641937256	0.24926674365997314
9	OVA-C4-IPTM90-433	1	ai11_af3_bb2	AI11_AF3	2	1.1232960224151611	1.2455229759216309	0.9931297302246094	1.1697330474853516	1.0847978591918945	0.2523932456970215
9	OVA-C4-IPTM90-433	1	ai11_af3_bb2	AI11_AF3	3	1.11873197555542	1.185072422027588	0.9934589862823486	1.054915428161621	1.2414814233779907	0.2480224370956421
10	OVA-C4-IPTM90-432	1	ai11_af3_bb2	AI11_AF3	0	1.2688425779342651	1.3230286836624146	1.208925485610962	1.2350902557373047	1.3083257675170898	0.11410319805145264
10	OVA-C4-IPTM90-432	1	ai11_af3_bb2	AI11_AF3	1	1.2289135456085205	1.3664394617080688	1.1300170421600342	1.1809803247451782	1.238217830657959	0.23642241954803467
10	OVA-C4-IPTM90-432	1	ai11_af3_bb2	AI11_AF3	2	1.2522379159927368	1.3525739908218384	1.1569766998291016	1.303187608718872	1.1962130069732666	0.19559729099273682
10	OVA-C4-IPTM90-432	1	ai11_af3_bb2	AI11_AF3	3	1.236824631690979	1.3200827836990356	1.1151081323623657	1.1554561853408813	1.3566513061523438	0.24154317378997803
11	OVA-C4-IPTM90-272	1	ai11_af3_bb2	AI11_AF3	0	1.1970301866531372	1.2598700523376465	1.1032592058181763	1.1761603355407715	1.2488309144973755	0.15661084651947021
11	OVA-C4-IPTM90-272	1	ai11_af3_bb2	AI11_AF3	1	1.1788491010665894	1.3542697429656982	1.0620875358581543	1.150389552116394	1.1486496925354004	0.29218220710754395
11	OVA-C4-IPTM90-272	1	ai11_af3_bb2	AI11_AF3	2	1.1771142482757568	1.2514979839324951	1.061187505722046	1.2674270868301392	1.1283442974090576	0.20623958110809326
11	OVA-C4-IPTM90-272	1	ai11_af3_bb2	AI11_AF3	3	1.1702287197113037	1.257529854774475	1.0844825506210327	1.0579434633255005	1.280959129333496	0.2230156660079956
12	OVA-C4-IPTM90-216	1	ai11_af3_bb2	AI11_AF3	0	1.1339119672775269	1.1952935457229614	1.0686590671539307	1.0945428609848022	1.177152395248413	0.12663447856903076
12	OVA-C4-IPTM90-216	1	ai11_af3_bb2	AI11_AF3	1	1.1192677021026611	1.3036259412765503	1.030207633972168	1.0544805526733398	1.0887564420700073	0.2734183073043823
12	OVA-C4-IPTM90-216	1	ai11_af3_bb2	AI11_AF3	2	1.1209572553634644	1.2160664796829224	1.0039480924606323	1.2106389999389648	1.053175449371338	0.21211838722229004
12	OVA-C4-IPTM90-216	1	ai11_af3_bb2	AI11_AF3	3	1.1155600547790527	1.2116928100585938	1.019489049911499	1.0140182971954346	1.2170400619506836	0.20302176475524902
13	OVA-C4-IPTM90-467	1	ai11_af3_bb2	AI11_AF3	0	1.2116708755493164	1.2767887115478516	1.138446569442749	1.196847915649414	1.2346004247665405	0.13834214210510254
13	OVA-C4-IPTM90-467	1	ai11_af3_bb2	AI11_AF3	1	1.1791173219680786	1.3286428451538086	1.05479896068573	1.1715991497039795	1.1614279747009277	0.2738438844680786
13	OVA-C4-IPTM90-467	1	ai11_af3_bb2	AI11_AF3	2	1.1896389722824097	1.2761409282684326	1.094345211982727	1.2587542533874512	1.129315733909607	0.18179571628570557
13	OVA-C4-IPTM90-467	1	ai11_af3_bb2	AI11_AF3	3	1.1717579364776611	1.2367103099822998	1.0643806457519531	1.0858210325241089	1.3001195192337036	0.2357388734817505
14	OVA-C4-IPTM90-072	1	ai11_af3_bb2	AI11_AF3	0	1.2390542030334473	1.2641221284866333	1.177168607711792	1.2103201150894165	1.3046064376831055	0.12743782997131348
14	OVA-C4-IPTM90-072	1	ai11_af3_bb2	AI11_AF3	1	1.2151981592178345	1.358469009399414	1.1421664953231812	1.1580913066864014	1.2020659446716309	0.2163025140762329
14	OVA-C4-IPTM90-072	1	ai11_af3_bb2	AI11_AF3	2	1.2271078824996948	1.2988358736038208	1.1245044469833374	1.3241219520568848	1.1609692573547363	0.19961750507354736
14	OVA-C4-IPTM90-072	1	ai11_af3_bb2	AI11_AF3	3	1.2194344997406006	1.330832600593567	1.116814374923706	1.108073115348816	1.3220175504684448	0.22275948524475098
15	OVA-C4-IPTM90-293	1	ai11_af3_bb2	AI11_AF3	0	1.1275361776351929	1.180911898612976	1.088503360748291	1.0824533700942993	1.1582765579223633	0.09845852851867676
15	OVA-C4-IPTM90-293	1	ai11_af3_bb2	AI11_AF3	1	1.1209890842437744	1.2825084924697876	1.0193825960159302	1.069433331489563	1.1126317977905273	0.2631258964538574
15	OVA-C4-IPTM90-293	1	ai11_af3_bb2	AI11_AF3	2	1.1189271211624146	1.249833345413208	0.9886001348495483	1.162851333618164	1.0744237899780273	0.26123321056365967
15	OVA-C4-IPTM90-293	1	ai11_af3_bb2	AI11_AF3	3	1.1169224977493286	1.1964157819747925	0.9883071780204773	1.0419609546661377	1.2410061359405518	0.25269895792007446
16	OVA-C4-IPTM90-010	1	ai11_af3_bb2	AI11_AF3	0	1.2864378690719604	1.3477199077606201	1.1952002048492432	1.2698569297790527	1.3329743146896362	0.15251970291137695
16	OVA-C4-IPTM90-010	1	ai11_af3_bb2	AI11_AF3	1	1.2598720788955688	1.4295023679733276	1.1593496799468994	1.2172166109085083	1.23341965675354	0.2701526880264282
16	OVA-C4-IPTM90-010	1	ai11_af3_bb2	AI11_AF3	2	1.2680290937423706	1.3386292457580566	1.1664689779281616	1.3736436367034912	1.193374514579773	0.2071746587753296
16	OVA-C4-IPTM90-010	1	ai11_af3_bb2	AI11_AF3	3	1.2662113904953003	1.373526692390442	1.1713510751724243	1.128261923789978	1.3917055130004883	0.26344358921051025
17	OVA-C4-IPTM90-501	1	ai11_af3_bb2	AI11_AF3	0	1.1236364841461182	1.1743582487106323	1.064836025238037	1.0849497318267822	1.1704021692276	0.10952222347259521
17	OVA-C4-IPTM90-501	1	ai11_af3_bb2	AI11_AF3	1	1.1117422580718994	1.2951140403747559	1.0204664468765259	1.0500649213790894	1.0813241004943848	0.27464759349823
17	OVA-C4-IPTM90-501	1	ai11_af3_bb2	AI11_AF3	2	1.1107653379440308	1.2083382606506348	0.9848294854164124	1.1976869106292725	1.05220627784729	0.2235087752342224
17	OVA-C4-IPTM90-501	1	ai11_af3_bb2	AI11_AF3	3	1.1009563207626343	1.1948434114456177	1.0073351860046387	1.0117971897125244	1.189849615097046	0.187508225440979
18	OVA-C4-IPTM90-380	1	ai11_af3_bb2	AI11_AF3	0	1.2885959148406982	1.3407927751541138	1.195120096206665	1.2466386556625366	1.3718326091766357	0.1767125129699707
18	OVA-C4-IPTM90-380	1	ai11_af3_bb2	AI11_AF3	1	1.2687053680419922	1.435599446296692	1.1695647239685059	1.2088271379470825	1.2608305215835571	0.26603472232818604
18	OVA-C4-IPTM90-380	1	ai11_af3_bb2	AI11_AF3	2	1.2709171772003174	1.3745061159133911	1.1308242082595825	1.3362420797348022	1.2420960664749146	0.2436819076538086
18	OVA-C4-IPTM90-380	1	ai11_af3_bb2	AI11_AF3	3	1.2767720222473145	1.3749388456344604	1.1797618865966797	1.202636957168579	1.3497501611709595	0.19517695903778076
19	OVA-C4-IPTM90-145	1	ai11_af3_bb2	AI11_AF3	0	1.246849536895752	1.2529008388519287	1.2043589353561401	1.2265100479125977	1.3036285638809204	0.09926962852478027
19	OVA-C4-IPTM90-145	1	ai11_af3_bb2	AI11_AF3	1	1.2227635383605957	1.3523973226547241	1.1376595497131348	1.1817519664764404	1.2192447185516357	0.21473777294158936
19	OVA-C4-IPTM90-145	1	ai11_af3_bb2	AI11_AF3	2	1.2390704154968262	1.3151137828826904	1.1327333450317383	1.3214187622070312	1.1870160102844238	0.18868541717529297
19	OVA-C4-IPTM90-145	1	ai11_af3_bb2	AI11_AF3	3	1.2303671836853027	1.342763900756836	1.108166217803955	1.1308013200759888	1.339737057685852	0.23459768295288086
20	OVA-C4-IPTM90-403	1	ai11_af3_bb2	AI11_AF3	0	1.3009077310562134	1.3707467317581177	1.1914933919906616	1.314144253730774	1.3272461891174316	0.17925333976745605
20	OVA-C4-IPTM90-403	1	ai11_af3_bb2	AI11_AF3	1	1.2712507247924805	1.4498833417892456	1.1556214094161987	1.2492895126342773	1.2302085161209106	0.2942619323730469
20	OVA-C4-IPTM90-403	1	ai11_af3_bb2	AI11_AF3	2	1.2874743938446045	1.3229750394821167	1.2193384170532227	1.3472590446472168	1.2603249549865723	0.12792062759399414
20	OVA-C4-IPTM90-403	1	ai11_af3_bb2	AI11_AF3	3	1.2801342010498047	1.435314416885376	1.1337097883224487	1.2021265029907227	1.349386215209961	0.30160462856292725
21	OVA-C4-IPTM90-133	1	ai11_af3_bb2	AI11_AF3	0	1.1764663457870483	1.2160425186157227	1.1001598834991455	1.1407647132873535	1.2488981485366821	0.14873826503753662
21	OVA-C4-IPTM90-133	1	ai11_af3_bb2	AI11_AF3	1	1.1527011394500732	1.3044415712356567	1.0614230632781982	1.1110965013504028	1.1338433027267456	0.2430185079574585
21	OVA-C4-IPTM90-133	1	ai11_af3_bb2	AI11_AF3	2	1.1588002443313599	1.2364459037780762	1.044691562652588	1.2414448261260986	1.112618327140808	0.19675326347351074
21	OVA-C4-IPTM90-133	1	ai11_af3_bb2	AI11_AF3	3	1.1486308574676514	1.243756890296936	1.0455747842788696	1.0561084747314453	1.2490830421447754	0.20350825786590576
22	OVA-C4-IPTM90-199	1	ai11_af3_bb2	AI11_AF3	0	1.195088267326355	1.2025190591812134	1.1513888835906982	1.1711766719818115	1.2552684545516968	0.10387957096099854
22	OVA-C4-IPTM90-199	1	ai11_af3_bb2	AI11_AF3	1	1.1693331003189087	1.291131854057312	1.0752290487289429	1.1529185771942139	1.158052682876587	0.21590280532836914
22	OVA-C4-IPTM90-199	1	ai11_af3_bb2	AI11_AF3	2	1.1850594282150269	1.2627863883972168	1.0706113576889038	1.2681176662445068	1.13872230052948	0.19750630855560303
22	OVA-C4-IPTM90-199	1	ai11_af3_bb2	AI11_AF3	3	1.1707760095596313	1.2768323421478271	1.0361896753311157	1.0793229341506958	1.2907590866088867	0.254569411277771
23	OVA-C4-IPTM90-182	1	ai11_af3_bb2	AI11_AF3	0	1.1431152820587158	1.1892459392547607	1.0704874992370605	1.112589716911316	1.200137734413147	0.12965023517608643
23	OVA-C4-IPTM90-182	1	ai11_af3_bb2	AI11_AF3	1	1.1406733989715576	1.2869535684585571	1.0517089366912842	1.0931929349899292	1.13083815574646	0.23524463176727295
23	OVA-C4-IPTM90-182	1	ai11_af3_bb2	AI11_AF3	2	1.154030442237854	1.24778151512146	1.0436283349990845	1.2374027967453003	1.0873090028762817	0.2041531801223755
23	OVA-C4-IPTM90-182	1	ai11_af3_bb2	AI11_AF3	3	1.1386016607284546	1.2516038417816162	1.0277338027954102	1.040054202079773	1.2350152730941772	0.22387003898620605
24	OVA-C4-IPTM90-015	1	ai11_af3_bb2	AI11_AF3	0	1.1315613985061646	1.1788054704666138	1.0808676481246948	1.089766263961792	1.1768059730529785	0.09793782234191895
24	OVA-C4-IPTM90-015	1	ai11_af3_bb2	AI11_AF3	1	1.120544672012329	1.3186314105987549	1.0291776657104492	1.047706961631775	1.086663007736206	0.28945374488830566
24	OVA-C4-IPTM90-015	1	ai11_af3_bb2	AI11_AF3	2	1.1187080144882202	1.2252554893493652	0.9877845644950867	1.208204984664917	1.0535869598388672	0.23747092485427856
24	OVA-C4-IPTM90-015	1	ai11_af3_bb2	AI11_AF3	3	1.1137616634368896	1.2255237102508545	1.0128065347671509	1.0126997232437134	1.2040166854858398	0.2128239870071411
25	OVA-C4-IPTM90-260	1	ai11_af3_bb2	AI11_AF3	0	1.2314872741699219	1.2763060331344604	1.1556482315063477	1.1968729496002197	1.2971216440200806	0.1414734125137329
25	OVA-C4-IPTM90-260	1	ai11_af3_bb2	AI11_AF3	1	1.212648630142212	1.377645492553711	1.1219642162322998	1.1423554420471191	1.2086292505264282	0.25568127632141113
25	OVA-C4-IPTM90-260	1	ai11_af3_bb2	AI11_AF3	2	1.220913052558899	1.3049421310424805	1.1100273132324219	1.2914555072784424	1.1772271394729614	0.1949148178100586
25	OVA-C4-IPTM90-260	1	ai11_af3_bb2	AI11_AF3	3	1.2141276597976685	1.3210757970809937	1.1190158128738403	1.1088835000991821	1.3075356483459473	0.21219229698181152
26	OVA-C4-IPTM90-378	1	ai11_af3_bb2	AI11_AF3	0	1.1171482801437378	1.1828488111495972	1.0624492168426514	1.0799907445907593	1.1433045864105225	0.1203995943069458
26	OVA-C4-IPTM90-378	1	ai11_af3_bb2	AI11_AF3	1	1.108659267425537	1.2591755390167236	1.0116950273513794	1.0620143413543701	1.1017518043518066	0.24748051166534424
26	OVA-C4-IPTM90-378	1	ai11_af3_bb2	AI11_AF3	2	1.108199954032898	1.2241489887237549	0.9971892833709717	1.1493189334869385	1.0621426105499268	0.2269597053527832
26	OVA-C4-IPTM90-378	1	ai11_af3_bb2	AI11_AF3	3	1.1048084497451782	1.164906620979309	0.9843164682388306	1.0307838916778564	1.2392263412475586	0.254909873008728
27	OVA-C4-IPTM90-479	1	ai11_af3_bb2	AI11_AF3	0	1.1400607824325562	1.190775752067566	1.0752795934677124	1.0894651412963867	1.2047227621078491	0.12944316864013672
27	OVA-C4-IPTM90-479	1	ai11_af3_bb2	AI11_AF3	1	1.121107816696167	1.300757884979248	1.0251737833023071	1.0525940656661987	1.105905294418335	0.2755841016769409
27	OVA-C4-IPTM90-479	1	ai11_af3_bb2	AI11_AF3	2	1.1255003213882446	1.2291010618209839	0.9933997988700867	1.2197349071502686	1.0597652196884155	0.23570126295089722
27	OVA-C4-IPTM90-479	1	ai11_af3_bb2	AI11_AF3	3	1.1247025728225708	1.2525418996810913	1.0174283981323242	1.021151065826416	1.207688808441162	0.2351135015487671
28	OVA-C4-IPTM90-484	1	ai11_af3_bb2	AI11_AF3	0	1.1141782999038696	1.1596620082855225	1.08293879032135	1.0795009136199951	1.1346113681793213	0.08016109466552734
28	OVA-C4-IPTM90-484	1	ai11_af3_bb2	AI11_AF3	1	1.1256030797958374	1.2884864807128906	1.0268125534057617	1.0930455923080444	1.0940678119659424	0.2616739273071289
28	OVA-C4-IPTM90-484	1	ai11_af3_bb2	AI11_AF3	2	1.139107346534729	1.228292465209961	1.0367405414581299	1.1892489194869995	1.1021473407745361	0.19155192375183105
28	OVA-C4-IPTM90-484	1	ai11_af3_bb2	AI11_AF3	3	1.1243232488632202	1.2139354944229126	1.020883321762085	1.0510571002960205	1.2114169597625732	0.19305217266082764
29	OVA-C4-IPTM90-387	1	ai11_af3_bb2	AI11_AF3	0	1.2955207824707031	1.3735169172286987	1.1879233121871948	1.2739899158477783	1.346652626991272	0.1855936050415039
29	OVA-C4-IPTM90-387	1	ai11_af3_bb2	AI11_AF3	1	1.276497483253479	1.4820952415466309	1.1479092836380005	1.2065825462341309	1.2694026231765747	0.33418595790863037
29	OVA-C4-IPTM90-387	1	ai11_af3_bb2	AI11_AF3	2	1.2710700035095215	1.3676629066467285	1.1450512409210205	1.3657166957855225	1.2058489322662354	0.222611665725708
29	OVA-C4-IPTM90-387	1	ai11_af3_bb2	AI11_AF3	3	1.2747628688812256	1.368747591972351	1.1968820095062256	1.1635985374450684	1.3698233366012573	0.20622479915618896
30	OVA-C4-IPTM90-397	1	ai11_af3_bb2	AI11_AF3	0	1.131182312965393	1.1646299362182617	1.1083310842514038	1.0908771753311157	1.160891056060791	0.073752760887146
30	OVA-C4-IPTM90-397	1	ai11_af3_bb2	AI11_AF3	1	1.1208891868591309	1.2972947359085083	1.0297719240188599	1.0553996562957764	1.101090908050537	0.26752281188964844
30	OVA-C4-IPTM90-397	1	ai11_af3_bb2	AI11_AF3	2	1.1211144924163818	1.2535468339920044	1.0003913640975952	1.1418766975402832	1.088642954826355	0.2531554698944092
30	OVA-C4-IPTM90-397	1	ai11_af3_bb2	AI11_AF3	3	1.1122136116027832	1.199372410774231	0.9955896139144897	1.0325665473937988	1.2213256359100342	0.22573602199554443
31	OVA-C4-IPTM90-456	1	ai11_af3_bb2	AI11_AF3	0	1.2710416316986084	1.2912334203720093	1.223569631576538	1.2052483558654785	1.3641148805618286	0.1588665246963501
31	OVA-C4-IPTM90-456	1	ai11_af3_bb2	AI11_AF3	1	1.2488700151443481	1.385768175125122	1.1831092834472656	1.2014371156692505	1.2251657247543335	0.20265889167785645
31	OVA-C4-IPTM90-456	1	ai11_af3_bb2	AI11_AF3	2	1.260162353515625	1.3737456798553467	1.116034984588623	1.3537118434906006	1.1971570253372192	0.25771069526672363
31	OVA-C4-IPTM90-456	1	ai11_af3_bb2	AI11_AF3	3	1.2512331008911133	1.3457692861557007	1.1737279891967773	1.1666887998580933	1.3187463283538818	0.17908048629760742
32	OVA-C4-IPTM90-420	1	ai11_af3_bb2	AI11_AF3	0	1.1550803184509277	1.2138524055480957	1.0881552696228027	1.1192905902862549	1.1990230083465576	0.12569713592529297
32	OVA-C4-IPTM90-420	1	ai11_af3_bb2	AI11_AF3	1	1.1391412019729614	1.3352519273757935	1.0447399616241455	1.043180227279663	1.1333926916122437	0.29207170009613037
32	OVA-C4-IPTM90-420	1	ai11_af3_bb2	AI11_AF3	2	1.136322021484375	1.2555831670761108	1.005378007888794	1.2151212692260742	1.0692058801651	0.2502051591873169
32	OVA-C4-IPTM90-420	1	ai11_af3_bb2	AI11_AF3	3	1.1246882677078247	1.2091500759124756	1.026223063468933	1.0543595552444458	1.2090204954147339	0.18292701244354248
33	OVA-C4-IPTM90-422	1	ai11_af3_bb2	AI11_AF3	0	1.2503955364227295	1.298080325126648	1.1709195375442505	1.2152149677276611	1.317367434501648	0.14644789695739746
33	OVA-C4-IPTM90-422	1	ai11_af3_bb2	AI11_AF3	1	1.2377136945724487	1.4220246076583862	1.1276426315307617	1.1488592624664307	1.2523283958435059	0.2943819761276245
33	OVA-C4-IPTM90-422	1	ai11_af3_bb2	AI11_AF3	2	1.2379299402236938	1.3434553146362305	1.1054853200912476	1.3140584230422974	1.1887208223342896	0.2379699945449829
33	OVA-C4-IPTM90-422	1	ai11_af3_bb2	AI11_AF3	3	1.234695315361023	1.3402413129806519	1.1444352865219116	1.1439849138259888	1.3101197481155396	0.19625639915466309
34	OVA-C4-IPTM90-413	1	ai11_af3_bb2	AI11_AF3	0	1.1132537126541138	1.1652764081954956	1.0807931423187256	1.0661932229995728	1.140751838684082	0.09908318519592285
34	OVA-C4-IPTM90-413	1	ai11_af3_bb2	AI11_AF3	1	1.1082619428634644	1.2574067115783691	1.0097204446792603	1.0603396892547607	1.1055809259414673	0.2476862668991089
34	OVA-C4-IPTM90-413	1	ai11_af3_bb2	AI11_AF3	2	1.106919527053833	1.2408807277679443	0.9822182655334473	1.1421747207641602	1.0624045133590698	0.25866246223449707
34	OVA-C4-IPTM90-413	1	ai11_af3_bb2	AI11_AF3	3	1.1035195589065552	1.1731919050216675	0.9792325496673584	1.0331437587738037	1.2285099029541016	0.24927735328674316
35	OVA-C4-IPTM90-081	1	ai11_af3_bb2	AI11_AF3	0	1.2836289405822754	1.3215593099594116	1.2074428796768188	1.2550102472305298	1.3505032062530518	0.1430603265762329
35	OVA-C4-IPTM90-081	1	ai11_af3_bb2	AI11_AF3	1	1.2522693872451782	1.4008071422576904	1.166345238685608	1.2010430097579956	1.2408822774887085	0.23446190357208252
35	OVA-C4-IPTM90-081	1	ai11_af3_bb2	AI11_AF3	2	1.2618417739868164	1.3481532335281372	1.1497411727905273	1.3523422479629517	1.1971302032470703	0.20260107517242432
35	OVA-C4-IPTM90-081	1	ai11_af3_bb2	AI11_AF3	3	1.2657451629638672	1.3789427280426025	1.1534526348114014	1.161496877670288	1.3690884113311768	0.22549009323120117
36	OVA-C4-IPTM90-261	1	ai11_af3_bb2	AI11_AF3	0	1.233973741531372	1.3006290197372437	1.1554503440856934	1.1920090913772583	1.287806510925293	0.1451786756515503
36	OVA-C4-IPTM90-261	1	ai11_af3_bb2	AI11_AF3	1	1.2447139024734497	1.3664172887802124	1.1842039823532104	1.1514134407043457	1.2768207788467407	0.2150038480758667
36	OVA-C4-IPTM90-261	1	ai11_af3_bb2	AI11_AF3	2	1.2239444255828857	1.2944848537445068	1.1149647235870361	1.2921395301818848	1.1941888332366943	0.1795201301574707
36	OVA-C4-IPTM90-261	1	ai11_af3_bb2	AI11_AF3	3	1.2316521406173706	1.3074426651000977	1.1610687971115112	1.159766435623169	1.2983300685882568	0.1476762294769287
37	OVA-C4-IPTM90-423	1	ai11_af3_bb2	AI11_AF3	0	1.2388437986373901	1.265028715133667	1.1828484535217285	1.2109233140945435	1.2965744733810425	0.11372601985931396
