candidate	source_model	replicate	seed	atomic_clash_count_2p4	severe_ca_overlap_count_2p5	effective_edges	effective_edge_count	min_chain_degree	valid_c4_network	contact_counts_json	max_chain_ca_rmsd_to_input	weakest_sc	weakest_hbonds	worst_dG_dSASA_x100	worst_unsat_per_1000A2	pair_metrics_json
ova_body_c4_multihit11_ms	AF3	33	7033	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 36, ""A-C"": 67, ""A-D"": 23, ""B-C"": 22, ""B-D"": 67, ""C-D"": 35}"	0.21418295912398785	0.6941031217575073	0.0	-2.40655779838562	10.41442866205357	"{""A-B"": {""dG_dSASA_ratio"": -3.0553011894226074, ""dG_separated"": -37.63145065307617, ""dSASA_int"": 1231.67724609375, ""delta_unsatHbonds"": 6.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.4461047351360321, ""sc_value"": 0.7161669135093689}, ""A-C"": {""dG_dSASA_ratio"": -2.9734647274017334, ""dG_separated"": -54.247650146484375, ""dSASA_int"": 1824.3919677734375, ""delta_unsatHbonds"": 19.0, ""hbonds_int"": 7.0, ""nres_int"": 70.0, ""packstat"": 0.5540910959243774, ""sc_value"": 0.7138053178787231}, ""A-D"": {""dG_dSASA_ratio"": -2.40655779838562, ""dG_separated"": -20.94632911682129, ""dSASA_int"": 870.385498046875, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.6468853950500488, ""sc_value"": 0.7387765645980835}, ""B-D"": {""dG_dSASA_ratio"": -2.959516763687134, ""dG_separated"": -53.7752685546875, ""dSASA_int"": 1817.0286865234375, ""delta_unsatHbonds"": 12.0, ""hbonds_int"": 8.0, ""nres_int"": 71.0, ""packstat"": 0.6345152854919434, ""sc_value"": 0.6941031217575073}, ""C-D"": {""dG_dSASA_ratio"": -3.606654644012451, ""dG_separated"": -40.1640510559082, ""dSASA_int"": 1113.609619140625, ""delta_unsatHbonds"": 6.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.5318549871444702, ""sc_value"": 0.7818516492843628}}"
ova_body_c4_multihit11_ms	AF3	34	7034	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 36, ""A-C"": 65, ""A-D"": 23, ""B-C"": 22, ""B-D"": 65, ""C-D"": 35}"	0.21709676656433974	0.680472731590271	0.0	-1.9789689779281616	8.445000969030872	"{""A-B"": {""dG_dSASA_ratio"": -3.0774261951446533, ""dG_separated"": -38.48492431640625, ""dSASA_int"": 1250.5555419921875, ""delta_unsatHbonds"": 7.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.5551419258117676, ""sc_value"": 0.680472731590271}, ""A-C"": {""dG_dSASA_ratio"": -2.9520835876464844, ""dG_separated"": -52.434871673583984, ""dSASA_int"": 1776.19873046875, ""delta_unsatHbonds"": 15.0, ""hbonds_int"": 7.0, ""nres_int"": 67.0, ""packstat"": 0.56090247631073, ""sc_value"": 0.6958187818527222}, ""A-D"": {""dG_dSASA_ratio"": -1.9789689779281616, ""dG_separated"": -14.776506423950195, ""dSASA_int"": 746.677001953125, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 45.0, ""packstat"": 0.6093493700027466, ""sc_value"": 0.6968798041343689}, ""B-D"": {""dG_dSASA_ratio"": -3.074355125427246, ""dG_separated"": -55.39237976074219, ""dSASA_int"": 1801.756103515625, ""delta_unsatHbonds"": 14.0, ""hbonds_int"": 7.0, ""nres_int"": 69.0, ""packstat"": 0.5896351337432861, ""sc_value"": 0.7086902856826782}, ""C-D"": {""dG_dSASA_ratio"": -2.0393967628479004, ""dG_separated"": -24.1414737701416, ""dSASA_int"": 1183.755615234375, ""delta_unsatHbonds"": 4.0, ""hbonds_int"": 0.0, ""nres_int"": 40.0, ""packstat"": 0.5865679383277893, ""sc_value"": 0.6864179372787476}}"
ova_body_c4_multihit11_ms	AF3	35	7035	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 38, ""A-C"": 67, ""A-D"": 22, ""B-C"": 22, ""B-D"": 68, ""C-D"": 33}"	0.21973579545027472	0.6736152172088623	0.0	-1.7616525888442993	9.22152952744826	"{""A-B"": {""dG_dSASA_ratio"": -2.9401748180389404, ""dG_separated"": -36.98312759399414, ""dSASA_int"": 1257.854736328125, ""delta_unsatHbonds"": 6.0, ""hbonds_int"": 0.0, ""nres_int"": 43.0, ""packstat"": 0.5626583099365234, ""sc_value"": 0.7214318513870239}, ""A-C"": {""dG_dSASA_ratio"": -2.985713481903076, ""dG_separated"": -53.9284553527832, ""dSASA_int"": 1806.2166748046875, ""delta_unsatHbonds"": 16.0, ""hbonds_int"": 7.0, ""nres_int"": 68.0, ""packstat"": 0.5972517728805542, ""sc_value"": 0.7115621566772461}, ""A-D"": {""dG_dSASA_ratio"": -2.4371583461761475, ""dG_separated"": -18.911882400512695, ""dSASA_int"": 775.9807739257812, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 47.0, ""packstat"": 0.5688289403915405, ""sc_value"": 0.7580479383468628}, ""B-D"": {""dG_dSASA_ratio"": -2.9236464500427246, ""dG_separated"": -53.89777374267578, ""dSASA_int"": 1843.511962890625, ""delta_unsatHbonds"": 17.0, ""hbonds_int"": 7.0, ""nres_int"": 69.0, ""packstat"": 0.5730341076850891, ""sc_value"": 0.7067406177520752}, ""C-D"": {""dG_dSASA_ratio"": -1.7616525888442993, ""dG_separated"": -21.3419189453125, ""dSASA_int"": 1211.4715576171875, ""delta_unsatHbonds"": 1.0, ""hbonds_int"": 0.0, ""nres_int"": 39.0, ""packstat"": 0.5611739754676819, ""sc_value"": 0.6736152172088623}}"
ova_body_c4_multihit11_ms	AF3	36	7036	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 38, ""A-C"": 65, ""A-D"": 22, ""B-C"": 22, ""B-D"": 67, ""C-D"": 35}"	0.21371634003463427	0.6934636831283569	0.0	-2.4686028957366943	9.477827278330802	"{""A-B"": {""dG_dSASA_ratio"": -2.855837106704712, ""dG_separated"": -36.033302307128906, ""dSASA_int"": 1261.7421875, ""delta_unsatHbonds"": 6.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.5362132787704468, ""sc_value"": 0.7268683910369873}, ""A-C"": {""dG_dSASA_ratio"": -3.03135085105896, ""dG_separated"": -54.37213134765625, ""dSASA_int"": 1793.6600341796875, ""delta_unsatHbonds"": 17.0, ""hbonds_int"": 7.0, ""nres_int"": 71.0, ""packstat"": 0.562876284122467, ""sc_value"": 0.7235026359558105}, ""A-D"": {""dG_dSASA_ratio"": -2.4686028957366943, ""dG_separated"": -21.40936279296875, ""dSASA_int"": 867.2664184570312, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.6081867814064026, ""sc_value"": 0.7337372303009033}, ""B-D"": {""dG_dSASA_ratio"": -2.879300117492676, ""dG_separated"": -53.305564880371094, ""dSASA_int"": 1851.3375244140625, ""delta_unsatHbonds"": 15.0, ""hbonds_int"": 8.0, ""nres_int"": 71.0, ""packstat"": 0.5963714122772217, ""sc_value"": 0.6934636831283569}, ""C-D"": {""dG_dSASA_ratio"": -3.62150239944458, ""dG_separated"": -40.324378967285156, ""dSASA_int"": 1113.470947265625, ""delta_unsatHbonds"": 7.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.5159646272659302, ""sc_value"": 0.7762736678123474}}"
ova_body_c4_multihit11_ms	AF3	37	7037	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 38, ""A-C"": 68, ""A-D"": 22, ""B-C"": 22, ""B-D"": 67, ""C-D"": 36}"	0.21164629311592803	0.636791467666626	0.0	-2.3748669624328613	13.163244708219363	"{""A-B"": {""dG_dSASA_ratio"": -2.3748669624328613, ""dG_separated"": -29.745283126831055, ""dSASA_int"": 1252.503173828125, ""delta_unsatHbonds"": 8.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.6020090579986572, ""sc_value"": 0.6739810705184937}, ""A-C"": {""dG_dSASA_ratio"": -2.713458776473999, ""dG_separated"": -49.47336959838867, ""dSASA_int"": 1823.2586669921875, ""delta_unsatHbonds"": 24.0, ""hbonds_int"": 3.0, ""nres_int"": 72.0, ""packstat"": 0.5453192591667175, ""sc_value"": 0.636791467666626}, ""A-D"": {""dG_dSASA_ratio"": -2.4297330379486084, ""dG_separated"": -21.03304672241211, ""dSASA_int"": 865.652587890625, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.5459345579147339, ""sc_value"": 0.7384111881256104}, ""B-D"": {""dG_dSASA_ratio"": -2.9599499702453613, ""dG_separated"": -53.548553466796875, ""dSASA_int"": 1809.103271484375, ""delta_unsatHbonds"": 15.0, ""hbonds_int"": 8.0, ""nres_int"": 71.0, ""packstat"": 0.5606918931007385, ""sc_value"": 0.693934440612793}, ""C-D"": {""dG_dSASA_ratio"": -3.5409204959869385, ""dG_separated"": -40.121097564697266, ""dSASA_int"": 1133.0697021484375, ""delta_unsatHbonds"": 6.0, ""hbonds_int"": 0.0, ""nres_int"": 40.0, ""packstat"": 0.4545559883117676, ""sc_value"": 0.7850690484046936}}"
ova_body_c4_multihit11_ms	AF3	38	7038	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 39, ""A-C"": 66, ""A-D"": 22, ""B-C"": 23, ""B-D"": 65, ""C-D"": 32}"	0.22173075868992245	0.6936572194099426	0.0	-2.454993724822998	11.346647290373904	"{""A-B"": {""dG_dSASA_ratio"": -2.998918294906616, ""dG_separated"": -37.407310485839844, ""dSASA_int"": 1247.360107421875, ""delta_unsatHbonds"": 9.0, ""hbonds_int"": 0.0, ""nres_int"": 43.0, ""packstat"": 0.47264668345451355, ""sc_value"": 0.70787513256073}, ""A-C"": {""dG_dSASA_ratio"": -2.9178147315979004, ""dG_separated"": -53.332027435302734, ""dSASA_int"": 1827.80712890625, ""delta_unsatHbonds"": 18.0, ""hbonds_int"": 7.0, ""nres_int"": 70.0, ""packstat"": 0.5854931473731995, ""sc_value"": 0.7057121992111206}, ""A-D"": {""dG_dSASA_ratio"": -2.454993724822998, ""dG_separated"": -19.175914764404297, ""dSASA_int"": 781.0983276367188, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 47.0, ""packstat"": 0.5991447567939758, ""sc_value"": 0.7527135610580444}, ""B-D"": {""dG_dSASA_ratio"": -3.027116298675537, ""dG_separated"": -56.02486801147461, ""dSASA_int"": 1850.7669677734375, ""delta_unsatHbonds"": 21.0, ""hbonds_int"": 8.0, ""nres_int"": 68.0, ""packstat"": 0.6076979041099548, ""sc_value"": 0.7065678834915161}, ""C-D"": {""dG_dSASA_ratio"": -2.51296067237854, ""dG_separated"": -28.63249397277832, ""dSASA_int"": 1139.392822265625, ""delta_unsatHbonds"": 3.0, ""hbonds_int"": 0.0, ""nres_int"": 39.0, ""packstat"": 0.6041998267173767, ""sc_value"": 0.6936572194099426}}"
ova_body_c4_multihit11_ms	AF3	39	7039	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 33, ""A-C"": 65, ""A-D"": 22, ""B-C"": 22, ""B-D"": 69, ""C-D"": 35}"	0.22574590434240085	0.6784474849700928	0.0	-2.428229808807373	8.21092563619639	"{""A-B"": {""dG_dSASA_ratio"": -2.5816683769226074, ""dG_separated"": -31.283615112304688, ""dSASA_int"": 1211.7596435546875, ""delta_unsatHbonds"": 9.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.5451865792274475, ""sc_value"": 0.6840319633483887}, ""A-C"": {""dG_dSASA_ratio"": -2.982161283493042, ""dG_separated"": -53.48810577392578, ""dSASA_int"": 1793.6021728515625, ""delta_unsatHbonds"": 14.0, ""hbonds_int"": 7.0, ""nres_int"": 68.0, ""packstat"": 0.5915875434875488, ""sc_value"": 0.7170395851135254}, ""A-D"": {""dG_dSASA_ratio"": -2.428229808807373, ""dG_separated"": -20.79015350341797, ""dSASA_int"": 856.1856079101562, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.5585523247718811, ""sc_value"": 0.7408418655395508}, ""B-D"": {""dG_dSASA_ratio"": -2.898350477218628, ""dG_separated"": -52.94805908203125, ""dSASA_int"": 1826.834228515625, ""delta_unsatHbonds"": 15.0, ""hbonds_int"": 8.0, ""nres_int"": 69.0, ""packstat"": 0.5816771388053894, ""sc_value"": 0.6784474849700928}, ""C-D"": {""dG_dSASA_ratio"": -3.0668697357177734, ""dG_separated"": -35.48080825805664, ""dSASA_int"": 1156.90625, ""delta_unsatHbonds"": 8.0, ""hbonds_int"": 0.0, ""nres_int"": 43.0, ""packstat"": 0.5578256845474243, ""sc_value"": 0.7154384851455688}}"
ova_body_c4_multihit11_ms	AF3	40	7040	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 34, ""A-C"": 69, ""A-D"": 24, ""B-C"": 24, ""B-D"": 67, ""C-D"": 37}"	0.21635180395191267	0.6577439904212952	0.0	-1.7108349800109863	10.014856795037355	"{""A-B"": {""dG_dSASA_ratio"": -1.7108349800109863, ""dG_separated"": -19.940229415893555, ""dSASA_int"": 1165.526123046875, ""delta_unsatHbonds"": 4.0, ""hbonds_int"": 0.0, ""nres_int"": 39.0, ""packstat"": 0.558090329170227, ""sc_value"": 0.6577439904212952}, ""A-C"": {""dG_dSASA_ratio"": -2.802870035171509, ""dG_separated"": -53.17552947998047, ""dSASA_int"": 1897.181396484375, ""delta_unsatHbonds"": 19.0, ""hbonds_int"": 8.0, ""nres_int"": 68.0, ""packstat"": 0.5506470203399658, ""sc_value"": 0.6844600439071655}, ""A-D"": {""dG_dSASA_ratio"": -2.566652297973633, ""dG_separated"": -23.42096710205078, ""dSASA_int"": 912.5103759765625, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 3.0, ""nres_int"": 48.0, ""packstat"": 0.5879040956497192, ""sc_value"": 0.7322673797607422}, ""B-D"": {""dG_dSASA_ratio"": -2.890498638153076, ""dG_separated"": -53.049278259277344, ""dSASA_int"": 1835.298583984375, ""delta_unsatHbonds"": 16.0, ""hbonds_int"": 8.0, ""nres_int"": 69.0, ""packstat"": 0.5750481486320496, ""sc_value"": 0.689938485622406}, ""C-D"": {""dG_dSASA_ratio"": -2.8992815017700195, ""dG_separated"": -36.09153747558594, ""dSASA_int"": 1244.8441162109375, ""delta_unsatHbonds"": 10.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.5836936831474304, ""sc_value"": 0.6707801818847656}}"
ova_body_c4_multihit11_ms	AF3	41	7041	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 37, ""A-C"": 66, ""A-D"": 22, ""B-C"": 22, ""B-D"": 64, ""C-D"": 35}"	0.2250470004015706	0.6937638521194458	0.0	-2.524976968765259	10.144139292593229	"{""A-B"": {""dG_dSASA_ratio"": -2.9553868770599365, ""dG_separated"": -37.33817672729492, ""dSASA_int"": 1263.3939208984375, ""delta_unsatHbonds"": 6.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.5066237449645996, ""sc_value"": 0.7213863134384155}, ""A-C"": {""dG_dSASA_ratio"": -3.0203499794006348, ""dG_separated"": -53.59379959106445, ""dSASA_int"": 1774.423583984375, ""delta_unsatHbonds"": 18.0, ""hbonds_int"": 8.0, ""nres_int"": 69.0, ""packstat"": 0.5765212774276733, ""sc_value"": 0.6937638521194458}, ""A-D"": {""dG_dSASA_ratio"": -2.524976968765259, ""dG_separated"": -19.644296646118164, ""dSASA_int"": 777.9990844726562, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 47.0, ""packstat"": 0.6239325404167175, ""sc_value"": 0.7472442388534546}, ""B-D"": {""dG_dSASA_ratio"": -3.025646448135376, ""dG_separated"": -54.95411682128906, ""dSASA_int"": 1816.27685546875, ""delta_unsatHbonds"": 14.0, ""hbonds_int"": 7.0, ""nres_int"": 70.0, ""packstat"": 0.5933777689933777, ""sc_value"": 0.7298997640609741}, ""C-D"": {""dG_dSASA_ratio"": -3.4650473594665527, ""dG_separated"": -39.87976837158203, ""dSASA_int"": 1150.9154052734375, ""delta_unsatHbonds"": 7.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.4969935417175293, ""sc_value"": 0.7765887975692749}}"
ova_body_c4_multihit11_ms	AF3	42	7042	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 35, ""A-C"": 67, ""A-D"": 22, ""B-C"": 24, ""B-D"": 64, ""C-D"": 34}"	0.22132135113126494	0.6699392795562744	0.0	-2.4277145862579346	10.22719917997375	"{""A-B"": {""dG_dSASA_ratio"": -2.6583921909332275, ""dG_separated"": -33.06181716918945, ""dSASA_int"": 1243.67724609375, ""delta_unsatHbonds"": 7.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.5124938488006592, ""sc_value"": 0.6699392795562744}, ""A-C"": {""dG_dSASA_ratio"": -2.907130479812622, ""dG_separated"": -54.0084114074707, ""dSASA_int"": 1857.7911376953125, ""delta_unsatHbonds"": 19.0, ""hbonds_int"": 7.0, ""nres_int"": 68.0, ""packstat"": 0.6131420135498047, ""sc_value"": 0.7046863436698914}, ""A-D"": {""dG_dSASA_ratio"": -2.4277145862579346, ""dG_separated"": -20.49700355529785, ""dSASA_int"": 844.2921142578125, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.5942174792289734, ""sc_value"": 0.7424274682998657}, ""B-D"": {""dG_dSASA_ratio"": -2.9670543670654297, ""dG_separated"": -53.47031784057617, ""dSASA_int"": 1802.134765625, ""delta_unsatHbonds"": 18.0, ""hbonds_int"": 8.0, ""nres_int"": 69.0, ""packstat"": 0.6145239472389221, ""sc_value"": 0.6938947439193726}, ""C-D"": {""dG_dSASA_ratio"": -2.573711395263672, ""dG_separated"": -30.069866180419922, ""dSASA_int"": 1168.346435546875, ""delta_unsatHbonds"": 6.0, ""hbonds_int"": 0.0, ""nres_int"": 40.0, ""packstat"": 0.6298727989196777, ""sc_value"": 0.689071536064148}}"
ova_body_c4_multihit11_ms	AF3	43	7043	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 38, ""A-C"": 66, ""A-D"": 21, ""B-C"": 22, ""B-D"": 66, ""C-D"": 34}"	0.22102363136883213	0.6580319404602051	0.0	-1.9678200483322144	11.25637012927026	"{""A-B"": {""dG_dSASA_ratio"": -2.990091323852539, ""dG_separated"": -37.040504455566406, ""dSASA_int"": 1238.77490234375, ""delta_unsatHbonds"": 7.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.5348859429359436, ""sc_value"": 0.7144405841827393}, ""A-C"": {""dG_dSASA_ratio"": -2.9642155170440674, ""dG_separated"": -53.32136917114258, ""dSASA_int"": 1798.835693359375, ""delta_unsatHbonds"": 19.0, ""hbonds_int"": 8.0, ""nres_int"": 71.0, ""packstat"": 0.5449081063270569, ""sc_value"": 0.6911666393280029}, ""A-D"": {""dG_dSASA_ratio"": -1.9678200483322144, ""dG_separated"": -17.13027572631836, ""dSASA_int"": 870.5204467773438, ""delta_unsatHbonds"": 2.0, ""hbonds_int"": 2.0, ""nres_int"": 45.0, ""packstat"": 0.5384700298309326, ""sc_value"": 0.6580319404602051}, ""B-D"": {""dG_dSASA_ratio"": -2.855881690979004, ""dG_separated"": -51.53986358642578, ""dSASA_int"": 1804.69189453125, ""delta_unsatHbonds"": 13.0, ""hbonds_int"": 7.0, ""nres_int"": 71.0, ""packstat"": 0.567480742931366, ""sc_value"": 0.6871280670166016}, ""C-D"": {""dG_dSASA_ratio"": -2.5758180618286133, ""dG_separated"": -29.748167037963867, ""dSASA_int"": 1154.901611328125, ""delta_unsatHbonds"": 13.0, ""hbonds_int"": 0.0, ""nres_int"": 40.0, ""packstat"": 0.575075089931488, ""sc_value"": 0.6640104055404663}}"
ova_body_c4_multihit11_ms	AF3	44	7044	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 38, ""A-C"": 66, ""A-D"": 22, ""B-C"": 22, ""B-D"": 67, ""C-D"": 34}"	0.2115855306132294	0.6719992160797119	0.0	-2.417046308517456	8.165245755756688	"{""A-B"": {""dG_dSASA_ratio"": -3.0021519660949707, ""dG_separated"": -37.59635925292969, ""dSASA_int"": 1252.313720703125, ""delta_unsatHbonds"": 9.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.4939291775226593, ""sc_value"": 0.716834306716919}, ""A-C"": {""dG_dSASA_ratio"": -2.8504810333251953, ""dG_separated"": -51.59364318847656, ""dSASA_int"": 1809.997802734375, ""delta_unsatHbonds"": 14.0, ""hbonds_int"": 5.0, ""nres_int"": 72.0, ""packstat"": 0.5840503573417664, ""sc_value"": 0.6719992160797119}, ""A-D"": {""dG_dSASA_ratio"": -2.417046308517456, ""dG_separated"": -20.740766525268555, ""dSASA_int"": 858.1038208007812, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.5781823992729187, ""sc_value"": 0.7328927516937256}, ""B-D"": {""dG_dSASA_ratio"": -2.958073854446411, ""dG_separated"": -54.34142303466797, ""dSASA_int"": 1837.0543212890625, ""delta_unsatHbonds"": 15.0, ""hbonds_int"": 7.0, ""nres_int"": 71.0, ""packstat"": 0.6180139183998108, ""sc_value"": 0.7122203707695007}, ""C-D"": {""dG_dSASA_ratio"": -3.7101597785949707, ""dG_separated"": -39.944427490234375, ""dSASA_int"": 1076.622802734375, ""delta_unsatHbonds"": 2.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.47579169273376465, ""sc_value"": 0.7714353799819946}}"
ova_body_c4_multihit11_ms	AF3	45	7045	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 38, ""A-C"": 68, ""A-D"": 22, ""B-C"": 22, ""B-D"": 67, ""C-D"": 35}"	0.2101156509196038	0.6401646137237549	0.0	-2.6052029132843018	12.772658527838844	"{""A-B"": {""dG_dSASA_ratio"": -2.869267702102661, ""dG_separated"": -36.13960647583008, ""dSASA_int"": 1259.5411376953125, ""delta_unsatHbonds"": 9.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.5448068380355835, ""sc_value"": 0.687846839427948}, ""A-C"": {""dG_dSASA_ratio"": -2.7452070713043213, ""dG_separated"": -49.43353271484375, ""dSASA_int"": 1800.721435546875, ""delta_unsatHbonds"": 23.0, ""hbonds_int"": 3.0, ""nres_int"": 72.0, ""packstat"": 0.5228052735328674, ""sc_value"": 0.6401646137237549}, ""A-D"": {""dG_dSASA_ratio"": -2.6052029132843018, ""dG_separated"": -22.479354858398438, ""dSASA_int"": 862.8638916015625, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.632348358631134, ""sc_value"": 0.7422840595245361}, ""B-D"": {""dG_dSASA_ratio"": -2.9252214431762695, ""dG_separated"": -53.729103088378906, ""dSASA_int"": 1836.7532958984375, ""delta_unsatHbonds"": 17.0, ""hbonds_int"": 8.0, ""nres_int"": 71.0, ""packstat"": 0.5902851819992065, ""sc_value"": 0.6939470767974854}, ""C-D"": {""dG_dSASA_ratio"": -3.078071355819702, ""dG_separated"": -35.517086029052734, ""dSASA_int"": 1153.874755859375, ""delta_unsatHbonds"": 8.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.5751684904098511, ""sc_value"": 0.7133761048316956}}"
ova_body_c4_multihit11_ms	AF3	46	7046	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 37, ""A-C"": 66, ""A-D"": 23, ""B-C"": 22, ""B-D"": 67, ""C-D"": 35}"	0.2129061955684753	0.6716570854187012	0.0	-2.408330202102661	12.521834090882054	"{""A-B"": {""dG_dSASA_ratio"": -2.9110233783721924, ""dG_separated"": -36.496341705322266, ""dSASA_int"": 1253.7288818359375, ""delta_unsatHbonds"": 7.0, ""hbonds_int"": 0.0, ""nres_int"": 42.0, ""packstat"": 0.494062215089798, ""sc_value"": 0.6716570854187012}, ""A-C"": {""dG_dSASA_ratio"": -2.995962381362915, ""dG_separated"": -55.02958679199219, ""dSASA_int"": 1836.7916259765625, ""delta_unsatHbonds"": 23.0, ""hbonds_int"": 7.0, ""nres_int"": 70.0, ""packstat"": 0.5904606580734253, ""sc_value"": 0.717492401599884}, ""A-D"": {""dG_dSASA_ratio"": -2.408330202102661, ""dG_separated"": -21.68416976928711, ""dSASA_int"": 900.3818969726562, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.5820558667182922, ""sc_value"": 0.7373092174530029}, ""B-D"": {""dG_dSASA_ratio"": -2.9446816444396973, ""dG_separated"": -54.2765007019043, ""dSASA_int"": 1843.204345703125, ""delta_unsatHbonds"": 15.0, ""hbonds_int"": 8.0, ""nres_int"": 71.0, ""packstat"": 0.5669729709625244, ""sc_value"": 0.7014014720916748}, ""C-D"": {""dG_dSASA_ratio"": -3.0437841415405273, ""dG_separated"": -35.577117919921875, ""dSASA_int"": 1168.844970703125, ""delta_unsatHbonds"": 10.0, ""hbonds_int"": 0.0, ""nres_int"": 41.0, ""packstat"": 0.6058934330940247, ""sc_value"": 0.701289713382721}}"
ova_body_c4_multihit11_ms	AF3	47	7047	0	0	A-B,A-C,A-D,B-C,B-D,C-D	6	3	1	"{""A-B"": 37, ""A-C"": 65, ""A-D"": 22, ""B-C"": 22, ""B-D"": 66, ""C-D"": 35}"	0.21438885540010352	0.690531849861145	0.0	-2.50742244720459	11.717870365337467	"{""A-B"": {""dG_dSASA_ratio"": -2.9271113872528076, ""dG_separated"": -36.93466567993164, ""dSASA_int"": 1261.8128662109375, ""delta_unsatHbonds"": 5.0, ""hbonds_int"": 0.0, ""nres_int"": 43.0, ""packstat"": 0.6076891422271729, ""sc_value"": 0.7185416221618652}, ""A-C"": {""dG_dSASA_ratio"": -2.985252857208252, ""dG_separated"": -53.4997444152832, ""dSASA_int"": 1792.134521484375, ""delta_unsatHbonds"": 21.0, ""hbonds_int"": 8.0, ""nres_int"": 71.0, ""packstat"": 0.5693504810333252, ""sc_value"": 0.690531849861145}, ""A-D"": {""dG_dSASA_ratio"": -2.50742244720459, ""dG_separated"": -21.509775161743164, ""dSASA_int"": 857.8441162109375, ""delta_unsatHbonds"": 0.0, ""hbonds_int"": 2.0, ""nres_int"": 48.0, ""packstat"": 0.5708183646202087, ""sc_value"": 0.7340584397315979}, ""B-D"": {""dG_dSASA_ratio"": -2.9277420043945312, ""dG_separated"": -53.54941940307617, ""dSASA_int"": 1829.0347900390625, ""delta_unsatHbonds"": 17.0, ""hbonds_int"": 8.0, ""nres_int"": 71.0, ""packstat"": 0.6053991317749023, ""sc_value"": 0.696521520614624}, ""C-D"": {""dG_dSASA_ratio"": -2.984431743621826, ""dG_separated"": -34.54826736450195, ""dSASA_int"": 1157.6162109375, ""delta_unsatHbonds"": 8.0, ""hbonds_int"": 0.0, ""nres_int"": 40.0, ""packstat"": 0.4706525206565857, ""sc_value"": 0.7350611090660095}}"
