system	model	iptm	has_clash	intended_pairs	expected_ss_bonds	observed_ss_bonds	chain_component	full_ss_ring	native_c74_c121_bonds	unexpected_ss_bonds	chemically_clean_ring	interchain_ss_bonds	no_interchain_ss	noncovalent_chemically_clean	median_ss_distance_a	bonds_json	unexpected_bonds_json	cif_path
ova_body_c4_10	seed-1_sample-2	0.26	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s3/ova_body_c4_10/seed-1_sample-2/ova_body_c4_10_seed-1_sample-2_model.cif
ova_body_c4_10	seed-1_sample-3	0.25	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s3/ova_body_c4_10/seed-1_sample-3/ova_body_c4_10_seed-1_sample-3_model.cif
ova_body_c4_10	seed-1_sample-4	0.25	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s3/ova_body_c4_10/seed-1_sample-4/ova_body_c4_10_seed-1_sample-4_model.cif
ova_body_c4_05	seed-1_sample-0	0.49	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_05/seed-1_sample-0/ova_body_c4_05_seed-1_sample-0_model.cif
ova_body_c4_05	seed-1_sample-1	0.52	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_05/seed-1_sample-1/ova_body_c4_05_seed-1_sample-1_model.cif
ova_body_c4_05	seed-1_sample-2	0.53	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_05/seed-1_sample-2/ova_body_c4_05_seed-1_sample-2_model.cif
ova_body_c4_05	seed-1_sample-3	0.48	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_05/seed-1_sample-3/ova_body_c4_05_seed-1_sample-3_model.cif
ova_body_c4_05	seed-1_sample-4	0.54	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_05/seed-1_sample-4/ova_body_c4_05_seed-1_sample-4_model.cif
ova_body_c4_11	seed-1_sample-0	0.32	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_11/seed-1_sample-0/ova_body_c4_11_seed-1_sample-0_model.cif
ova_body_c4_11	seed-1_sample-1	0.3	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_11/seed-1_sample-1/ova_body_c4_11_seed-1_sample-1_model.cif
ova_body_c4_11	seed-1_sample-2	0.32	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_11/seed-1_sample-2/ova_body_c4_11_seed-1_sample-2_model.cif
ova_body_c4_11	seed-1_sample-3	0.33	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_11/seed-1_sample-3/ova_body_c4_11_seed-1_sample-3_model.cif
ova_body_c4_11	seed-1_sample-4	0.32	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s4/ova_body_c4_11/seed-1_sample-4/ova_body_c4_11_seed-1_sample-4_model.cif
ova_body_c4_06	seed-1_sample-0	0.6	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_06/seed-1_sample-0/ova_body_c4_06_seed-1_sample-0_model.cif
ova_body_c4_06	seed-1_sample-1	0.61	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_06/seed-1_sample-1/ova_body_c4_06_seed-1_sample-1_model.cif
ova_body_c4_06	seed-1_sample-2	0.63	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_06/seed-1_sample-2/ova_body_c4_06_seed-1_sample-2_model.cif
ova_body_c4_06	seed-1_sample-3	0.55	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_06/seed-1_sample-3/ova_body_c4_06_seed-1_sample-3_model.cif
ova_body_c4_06	seed-1_sample-4	0.62	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_06/seed-1_sample-4/ova_body_c4_06_seed-1_sample-4_model.cif
ova_body_c4_12	seed-1_sample-0	0.23	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_12/seed-1_sample-0/ova_body_c4_12_seed-1_sample-0_model.cif
ova_body_c4_12	seed-1_sample-1	0.24	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_12/seed-1_sample-1/ova_body_c4_12_seed-1_sample-1_model.cif
ova_body_c4_12	seed-1_sample-2	0.24	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_12/seed-1_sample-2/ova_body_c4_12_seed-1_sample-2_model.cif
ova_body_c4_12	seed-1_sample-3	0.19	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_12/seed-1_sample-3/ova_body_c4_12_seed-1_sample-3_model.cif
ova_body_c4_12	seed-1_sample-4	0.24	0.0		0	0	1	0	4	0	0	0	1	1	nan	[]	[]	experiments/e116_c4_iptm80_recomb_af3/out_s5/ova_body_c4_12/seed-1_sample-4/ova_body_c4_12_seed-1_sample-4_model.cif
